testset_id,group,text_block_en,text_block_en_en,label_marmee,notes_marmee,label_robin,notes,model_label,model_explanation,article_id,par_index
478,REFUG,"In Gerlingen schlagen die Schulen Alarm: Aktuell müssen 67 ukrainische Jugendliche unterrichtet werden – Tendenz steigend. Es fehlen Lehrer und Räume. Werden die Kinder direkt auf der Schillerhöhe beschult?

Seit vergangenem Frühjahr hat sich die Zahl der in Gerlingen aufgenommenen [Gruppe 1] nahezu verdoppelt. Aktuell leben nach Auskunft der Stadtverwaltung bereits 616 [Gruppe 1] aus verschiedenen Ländern in der Strohgäukommune. Allein rund 400 davon sind Kriegsflüchtlinge aus der Ukraine. Für die Stadt ergibt sich daraus nicht nur ein massives Wohnraumproblem. Weil unter den Kriegsflüchtlingen viele Jugendliche und Kinder sind, kommen jetzt auch die Schulen an ihre Grenzen.

Wie berichtet, sollen in Gerlingen nun und 80 [Gruppe 1] in der seit Kurzem leer stehenden Klinik auf der Schillerhöhe einquartiert werden. Die ersten zehn Personen, erklärte Bürgermeister Dirk Oestringer (parteilos) am Mittwochabend vor dem Gerlinger Gemeinderat, seien bereits in dem ehemaligen Krankenhaus angekommen. Für die Unterbringung in der Klinik stellt die Stadt außerplanmäßige Haushaltsmittel in Höhe von 100 000 Euro zur Verfügung. Nachdem der Landkreis zuletzt im September 64 [Gruppe 1] der Strohgäukommune zugewiesen hatte, rechnet Oestringer für Oktober erneut mit einer „ähnlichen oder sogar höheren Quote“.","In Gerlingen, schools are sounding the alarm: currently 67 Ukrainian teenagers must be taught - a trend that is increasing. Teachers and rooms are lacking. Will the children be schooled directly on Schillerhöhe?

Since last spring, the number of people from [Gruppe 1] taken up in Gerlingen has almost doubled. According to information from the city administration, there are already 616 [Gruppe 1] living in the Strohgäu municipality from various countries. Alone around 400 of these are war refugees from Ukraine. For the city, this results not only in a massive housing problem. Since many teenagers and children are among the war refugees, schools are now also reaching their limits.

As reported, there will be an additional 80 [Gruppe 1] accommodated on Schillerhöhe in the vacant clinic since it has been standing empty for some time. The first ten people, explained Mayor Dirk Oestringer (party-independent) on Wednesday evening to the Gerlinger municipal council, have already arrived at the former hospital. For accommodation in the clinic, the city is making extra-budgetary budget allocations of 100,000 euros available. After the district last assigned 64 [Gruppe 1] from the Strohgäu municipality in September, Oestringer is expecting a similar or even higher quota for October again.",NO_CRIME_FRAME,,NO_CRIME_FRAME,no crime ,NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Absatz behandelt ausschließlich die Unterbringung, Wohnraumsituation und schulische Herausforderungen von Geflüchteten ohne jeden Bezug zu Kriminalität, Sicherheit, Gewalt oder Prävention.",633686ceab590f4dc80e5f85,3
479,SRB,"Vor der Saison war der Coach auf der Suche nach ""einer Spielerin auf Position vier, die über einen guten Dreipunktewurf verfügt und dadurch die Verteidigung des Gegners vom Korb herausziehen kann"" (Janson). In Radic fand er solch eine Basketballerin. Der Coach überzeugte die Spielerin, dass der USC die richtige Station für sie sein könnte. ""Das Programm, die Stadt, das Umfeld und die Mitspielerinnen - alles passt"", sagt sie. 

Nur die Corona-Pandemie nervt die [Gruppe 1]- noch immer. ""Da sind die vielen Tests und die Sorge, positiv zu sein."" So wie während der Saison ihre WG-Kollegin Maria Konstantinidou. ""Als sie positiv getestet wurde, ist sie in ihre Heimatstadt Stuttgart gefahren, damit ich mich bei ihr nicht anstecken konnte"", sagt Radic. 

Nun hofft sie, dass ihr Team die Finalserie erreicht. Als Zweiter nach der Hauptrunde müsse dies das Ziel sein. Wer so lange verletzt war wie sie und so viel Geduld aufbringen musste, will aber nichts überstürzen. Andjelina Radic: ""Wir konzentrieren uns jetzt nur auf Marburg.""","Before the season, the coach was looking for ""a player at position four who has a good three-point shot and can thus pull the opponent's defense away from the basket"" (Janson). He found this kind of basketball player in Radic. The coach convinced the player that USC could be the right station for her. ""The program, the city, the environment and the teammates - everything fits,"" she says.

Only the Corona pandemic is still bothering [Gruppe 1]. ""There are all the tests and the worry of being positive."" Just like during the season, teammate Maria Konstantinidou. ""When she was tested positive, she drove back to her hometown of Stuttgart so that I wouldn't infect myself,"" says Radic.

Now she hopes that her team will reach the final series. As second after the main round, this should be the goal. But someone who has been injured as long as she and had to exercise such patience doesn't want to rush things. Andjelina Radic: ""We're concentrating on Marburg now.""",NO_CRIME_FRAME,,NO_CRIME_FRAME,,NO_CRIME_FRAME,"Der Absatz behandelt ausschließlich die persönliche Situation einer Basketballerin der Gruppe [Gruppe 1] im Kontext von Corona-Maßnahmen und sportlichen Ambitionen, ohne jeden Bezug zu Kriminalität, Sicherheit, Gewalt oder Prävention.",BADZ-51295403242,10
480,REFUG,"In den sozialen Medien gebe es zwar antidemokratische Äußerungen, sie spiegelten aber lediglich die Auffassung von Minderheiten wider, sagte die österreichische Politikwissenschaftlerin Natascha Strobl. Häufig werde durch eine gezielte Strategie eine große Masse nur vorgetäuscht, auch möglichst harte Provokation sorge für Aufmerksamkeit. Allerdings dürften antidemokratische und menschenfeindliche Äußerungen nicht unwidersprochen bleiben, betonte die Rechtsextremismusexpertin.

Eine ""klare Kante"" gegenüber Hassbotschaften forderte auch die Beauftragte der Bundesregierung für Migration, [Gruppe 1] und Integration, Staatsministerin Reem Alabali-Radovan (SPD). Straftaten im Netz müssten verfolgt werden. Zugleich sagte die Politikerin, sie wolle die friedliche Diskussionskultur fördern. Gerade während der Corona-Pandemie sei die Sensibilität der Bevölkerung gegenüber systematischen Lügen und destruktiven Äußerungen eher noch gewachsen.

Die Civis Medienstiftung setzt sich dafür ein, dass elektronische Medien zu friedlichem Miteinander, Integration und kultureller Vielfalt beitragen. epd","There are indeed antidemocratic statements in social media, but they only reflect the views of minorities, said Austrian political scientist Natascha Strobl. Often a large crowd is deliberately faked through targeted strategy, and possibly very hard provocation causes attention. However, antidemocratic and hateful statements should not go unchallenged, emphasized the expert on right-wing extremism.

A ""clear edge"" against hate messages was also demanded by Reem Alabali-Radovan (SPD), Commissioner of the Federal Government for Migration and Integration, [Gruppe 1] and others. Crimes in the network must be pursued. At the same time, the politician said she wanted to promote a peaceful culture of discussion. 

During the Corona pandemic, the population's sensitivity towards systematic lies and destructive statements had actually grown even more. The Civis Media Foundation is committed to electronic media contributing to peaceful coexistence, integration and cultural diversity.",NO_CRIME_FRAME,,NO_CRIME_FRAME,maybe crime pos but they dont frame group one as criminals ,NO_CRIME_FRAME,"**Label:** **NO_CRIME_FRAME**
**Explanation:** Der Text thematisiert zwar Straftaten im Netz und eine „klare Kante“ gegen Hassbotschaften, verknüpft diese jedoch nicht explizit mit der **[Gruppe 1]** als Täterin, Verdächtige oder Sicherheitsrisiko – stattdessen wird die Gruppe als Adressatin von Präventionsmaßnahmen (z. B. Förderung friedlicher Diskussionskultur) genannt, ohne dass sie selbst als Quelle von Kriminalität oder Gewalt dargestellt wird.",BADZ-51292289713,5
481,TUR,"Wie er, sein Zwillingsbruder und seine ein Jahr ältere Schwester und seine Mutter aus dem Fenster im zweiten Obergeschoss springen konnten, daran kann sich Orhan G. kaum erinnern. Der kleine Bruder wird noch von der Feuerwehr gerettet, doch er stirbt im Krankenhaus an den Folgen einer schweren Rauchvergiftung. Die Schwester erleidet einen Wirbelbruch und beinahe eine Querschnittslähmung.

Ein paar Tage später geht bei der Lokalzeitung das „Bekennerschreiben“ ein. In Runenschrift und mit einem Hakenkreuz daneben erklären die unbekannten Verfasser, der „von uns verübte, sehr erfolgreiche Anschlag auf das von [Gruppe 1] bewohnte Haus in der Füssener Straße war erst der Anfang.“ Sie drohten: „Wir werden nicht ruhen, bis Kempten von allen undeutschen Kreaturen befreit ist.“ Kempten werde die „erste Stadt sein“, die „nicht von Schwulen, Linken, [Andere Gruppe] und anderen Schweinen geplagt“ werde.

Das Bekennerschreiben scheint damals von den Ermittlern nicht besonders ernst genommen worden zu sein. „Leider wurde damals kaum in diese Richtung ermittelt“, so der Blogger Sebastian Lipp von allgaeu-rechtsaussen.de. „Stattdessen hat man die Täter im Haus gesucht.“ Vermutet wurde ein Streit der türkischstämmigen Hausbewohner als Hintergrund der Tat.","How he, his twin brother and his one year older sister and their mother could jump from the window in the second floor, Orhan G. hardly remembers that. The little brother is still rescued by the fire brigade but dies in the hospital due to severe smoke poisoning. The sister suffers a spinal fracture and almost quadriplegia.

A few days later, a ""confession letter"" arrives at the local newspaper. In runic script and with a swastika next to it, the unknown authors explain that ""the attack on the house in Füssener Street, which was perpetrated by us and was very successful, was only the beginning."" They threatened: ""We will not rest until Kempten has been freed from all non-German creatures."" Kempten would be ""the first city"" that would not be plagued by ""homosexuals, leftists, [Other Group] and other pigs"".

The confession letter seemed to have been taken lightly by the investigators at that time. ""Unfortunately, hardly any investigations were conducted in this direction,"" says blogger Sebastian Lipp from allgaeu-rechtsaussen.de. ""Instead, they searched for the perpetrators in the house."" A dispute among Turkish-origin householders was suspected as background of the crime.",NO_CRIME_FRAME,,NO_CRIME_FRAME,victim ,NO_CRIME_FRAME,"**Label:** **NO_CRIME_FRAME**
**Explanation:** Die **[Gruppe 1]** wird im Text ausschließlich als Opfer eines rechtsextremen Anschlags dargestellt, während die Täter (unbekannte Rechtsextreme) explizit als Verursacher der Gewalt und Bedrohung genannt werden – eine direkte Verknüpfung der Gruppe mit Kriminalität oder Sicherheitsgefahr liegt nicht vor.",632712b23dd49b919c1ffd50,9
482,REFUG,"Das extrem restriktive Verhalten sei laut Media.Zona vor allem an der estnischen Grenze zu beobachten – [Gruppe 1] seien nach der dortigen Abweisung teilweise mit den gleichen Papieren von Russland kommend in Finnland eingereist. Der estnische Grenzschutz war gegenüber der Zeitung nicht zu einer Stellungnahme bereit. Bumaga berichtet denn auch, in Einzelfällen sei es von estnischen Grenzern zu Aussagen gegenüber [Gruppe 1] gekommen, sie sollten dochüber Finnland in die EU gelangen.

Die abgewiesenen [Gruppe 1] aus der Ukraine passen zu einemähnlichen Vorfall, von dem die lettische Onlinezeitung Meduza jüngst berichtete. Der oppositionsnahe russische Journalist Jaroslaw Warenik aus Archangelsk in Russland sei trotz gültigem Schengenvisum bei der Einreise in Estland abgewiesen und sein Visum entwertet worden. Zuvor hatte er bei der Ausreise sieben Stunden mit inquisitorischen Fragen durch die russischen Grenzer verbracht.Über zweiähnliche Fälle schreibt die Petersburger Zeitung Fontanka auf ihrer Seite beim in Russland und der Ukraine beliebten sozialen Netzwerk Telegram.","The extremely restrictive behavior is, according to Media.Zona, mostly observed at the Estonian border – [Gruppe 1] had partly entered Finland with the same documents after being rejected there and coming from Russia. The Estonian Border Guard was not available for comment to the newspaper. Bumaga reports that in individual cases Estonian border guards have made statements against [Gruppe 1], suggesting they should enter the EU via Finland.

The [Gruppe 1] rejected from Ukraine fit into a similar case reported by the Latvian online newspaper Meduza recently. The opposition-friendly Russian journalist Jaroslaw Warenik from Archangelsk in Russia was denied entry to Estonia despite a valid Schengen visa and his visa being rendered invalid. Before this he had spent seven hours with inquisitorial questions from the Russian border guards when leaving. Fontanka's page on Telegram, which is popular in Russia and Ukraine, reports about two similar cases.",NO_CRIME_FRAME,,NO_CRIME_FRAME,not germany ,NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Text beschreibt Grenzabweisungen, Visumprobleme und politische Repressionen im Kontext des Ukraine-Kriegs und der russischen Opposition – ohne Bezug zu Kriminalität, innerer Sicherheit Deutschlands oder einer Verknüpfung der Gruppe mit Straftaten, Verdacht oder Prävention.",632712763dd49b919c0788ff,12
483,MIGR,"Italien sieht das Limit bei der Aufnahme von [Gruppe 1] im eigenen Land als erreicht an. „Auch wir haben Limits, und jetzt sind wir da angekommen“, plädierte Ministerpräsident Mario Draghi am Dienstag. Bislang sind in diesem Jahr knapp 30.000 [Andere Gruppe] allein mit dem Boot nach Italien gekommen.

Ankara. Italiens Regierungschef Mario Draghi sieht die Grenze bei der Aufnahme von [Gruppe 1] in seinem Land als erreicht an. „Auch wir haben Limits, und jetzt sind wir da angekommen“, sagte der 74-Jährige am Dienstag bei seinem Türkei-Besuch in Ankara. Man müsse auch verstehen, dass ein Land nicht unbegrenzt offen sein könne. Der frühere Chef der Europäischen Zentralbank betonte, der Umgang mit [Gruppe 1] müsse menschlich, angemessen und effektiv sein. Italien versuche, [Gruppe 1] in seinen Gewässern zu retten.

Bewilligung von Asylanträgen um fünf Prozent zurückgegangen","Italy sees the limit on the intake of [Group 1] in its own country as reached. ""We also have limits, and now we're there,"" pleaded Prime Minister Mario Draghi on Tuesday. So far, just over 30,000 people from [other Group] alone by boat have arrived in Italy this year.

Ankara. Italian head of government Mario Draghi sees the limit on the intake of [Group 1] in his country as reached. ""We also have limits, and now we're there,"" said the 74-year-old on Tuesday during his visit to Ankara. One must also understand that a country cannot be open-ended. The former head of the European Central Bank stressed that handling [Group 1] must be humane, appropriate and effective. Italy is trying to rescue [Group 1] in its waters.

Approval of asylum applications dropped by five percent",NO_CRIME_FRAME,,NO_CRIME_FRAME,,NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Text thematisiert ausschließlich die **Asyl- und Migrationspolitik Italiens** (Aufnahmekapazitäten, humanitäre Rettung, Asylbewilligungen) ohne jede Verknüpfung der Gruppe mit Kriminalität, Sicherheit, Terrorismus, Gewalt oder Prävention.",632712953dd49b919c14a226,4
484,AUT,"Mit 13 Grätschen attackierte keine andere DFB-Spielerin die Gegner so häufig wie sie. 23-mal eroberte sie bei bisher drei Einsätzen (einmal gesperrt) den Ball. Und das Beste: Sie leitet mit klugen Pässen sofort Angriffe ein. Schon jetzt ist das Mega-Talent die wertvollste deutsche Spielerin (Marktwert laut Internetportal soccerdonna: 275.000 Euro). Voss-Tecklenburg stellt ihr das Prädikat „Weltklasse“ aus. Nicht wenige glauben, dass „Obi“ eines Tages Weltfußballerin wird.

► ... und ein bisschen Glück: Auch das gehört dazu. Vor allem in der Vorrunde gegen die starken [Andere Gruppe] (2:0) und im Viertelfinale gegen Österreich (2:0) überstanden die Deutschen auch Druckphasen der Gegner, weil die ihre Chancen nicht nutzten. Allein die [Gruppe 1] trafen gegen uns dreimal Pfosten oder Latte.

„Die Mannschaft ist fantastisch aufgetreten und hat das Zu-Null zu Recht gehalten. Klar, es war auch etwas Glück mit dabei. Aber das brauchst und verdienst du dir“, sagt Ariane Hingst (42).","With 13 touches, no other German player has attacked the opponents as frequently as she has. She won the ball back 23 times in her three appearances so far (one of them was a suspension) and the best part: She immediately starts attacks with clever passes. Already now, the mega-talent is the most valuable German player (market value according to Internet portal soccerdonna: 275,000 euros). Voss-Tecklenburg gives her the adjective ""world-class"". Not a few believe that ""Obi"" will become world footballer one day.

... and a bit of luck: That also belongs to it. Especially in the preliminary round against the strong [andere Gruppe] (2:0) and in the quarterfinals against Austria (2:0), the Germans overcame the opponents' pressure phases because their chances were not used. The [Gruppe 1] alone hit our goal three times or the post.

""The team has played fantastically and held it to zero for good reason. Of course, there was also a bit of luck involved. But that's something you need and earn,"" says Ariane Hingst (42).",NO_CRIME_FRAME,,NO_CRIME_FRAME,,NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Absatz beschreibt ausschließlich sportliche Leistungen und Glücksmomente im Fußballkontext ohne jeden Bezug zu Kriminalität, Sicherheit, Gewalt oder Prävention.",632712803dd49b919c0bc8dd,12
485,UKR,"Ob es sich dabei tatsächlich um den Waschbären aus dem Zoo in Cherson handelt, ist unklar. Mehr als 5.000 [Gruppe 1] (Stand: 18. November) haben inzwischen eine Petition unterzeichnet, die Präsident Selenskyj auffordert, die Statue von Katharina der Großen in Odessa gegen den Waschbären auszutauschen. Viel Unterstützung erhielt auf Twitter auch dieses ""Filmplakat"", das die Armee zu einer Rettungsaktion des Waschbären wie im Kriegsfilm ""Der Soldat James Ryan"" fordert:

Schon zu Beginn des Krieges lösten Bilder von plündernden russischen Soldaten viel Unmut bei den [Gruppe 1] aus. Besonders abgesehen haben es die Besatzer offenbar vor allem auf Waschmaschinen und andere Haushaltsgeräte, die sie auf Panzern abtransportierten. Auch in verlassenen russischen Stellungen haben die [Gruppe 1] immer wieder Raubgut entdeckt. In Cherson stahlen die [Andere Gruppe] außer den Zootieren auch medizinisches Gerät aus Krankenhäusern und etwa 15.000 Kunstwerke aus den Museen der Stadt. Mitte November zogen sich die [Andere Gruppe] vom rechten an das linke Ufer des Dnipro zurück und überließen den [Gruppe 1] die strategisch wichtige Stadt.","It is unclear whether it's actually the raccoon from the zoo in Kherson involved. More than 5,000 members of the group (as of November 18) have already signed a petition that urges President Selenskyj to exchange the statue of Catherine the Great in Odessa for the raccoon. Also on Twitter, this ""movie poster"" received much support: 

Even at the beginning of the war, images of plundering Russian soldiers caused great unrest among the group. Especially noteworthy was the fact that the occupiers primarily targeted washing machines and other household appliances which they transported to tanks. The group also repeatedly discovered looted goods in abandoned Russian positions. In Kherson, apart from zoo animals, the other group stole medical equipment from hospitals and around 15,000 works of art from museums in the city. By mid-November, the other group retreated from the right to the left bank of the Dnipro and left the strategically important city to the group.",NO_CRIME_FRAME,,NO_CRIME_FRAME,,NO_CRIME_FRAME,"Der Text beschreibt **ausschließlich** Kriegshandlungen, Plünderungen und Raubgut im Kontext des **ukrainisch-russischen Konflikts** (keine Bezugnahme auf Deutschland oder innere Sicherheit) und stellt die **[Gruppe 1]** (Ukrainer:innen) **ausschließlich als Opfer** von Diebstahl und Besatzung dar – ohne eigene Täterschaft, Verdacht oder Sicherheitsgefahr.",6377ad59b44f9d9bb9096290,10
486,MIGR,"Das Phänomen Zemmour beschäftigt Frankreich seit Monaten. Schon lange bevor er seine Kandidatur offiziell bekannt gab, tauchte der TV-Moderator in den Umfragen auf, überholte dort die andere rechtsextreme Kandidatin, Marine Le Pen, und lag hinter Macron mit 17 Prozent an zweiter Stelle.

Zemmour gilt als Scharfmacher, der in seinen Kolumnen im konservativen Blatt ""Le Figaro"" und vor allem in einer eigenen Fernsehsendung mit aggressiver Polemik gegen Islam, [Gruppe 1] und Feminismus wetterte.

So behauptete er etwa, dass alle großen Genies der Weltgeschichte Männer seien. Oder er forderte überspitzt, den Brüsseler Stadtteil Molenbeek zu bombardieren. Dort hatten sich Attentäter des Pariser Terroranschlags vom November 2015 versteckt.","The Zemmour phenomenon has been occupying France for months. Long before he officially announced his candidacy, the TV moderator appeared in polls, surpassed there the other far-right candidate Marine Le Pen and was second with 17 percent behind Macron.

Zemmour is considered an inciter who ranted aggressively against Islam, [Gruppe 1] and feminism in his columns in the conservative newspaper ""Le Figaro"" and above all in a television show of his own.

So he claimed, for example, that all great geniuses of world history were men. Or he demanded exaggeratedly to bomb the Brussels district Molenbeek. There, the attackers of the 2015 Paris terror attack had hidden themselves.",NO_CRIME_FRAME,,NO_CRIME_FRAME,,NO_CRIME_FRAME,"Der Text beschreibt zwar eine **explizite Gewaltlegitimation** (Bombardierung des Stadtteils Molenbeek als Forderung), jedoch **ohne direkte Verknüpfung mit der [Gruppe 1] als Täter, Unterstützer oder Sicherheitsrisiko** – die Gruppe wird hier nur als Ziel von Zemmours pauschaler Polemik genannt, nicht als Akteurin von Kriminalität oder Terror. Zudem liegt der Kontext in einer **fiktionalen/propagandistischen Äußerung** (Zemmours provokante Rhetorik), die nicht als reale Bedrohung oder Täterschaft der Gruppe dargestellt wird.",Tonline_added_27b93c36b26080374868bea3ba7ef3418d922641_,13
487,UKR,"Baerbocks Mischung aus Beschränktheit und unterirdischem Zynismus

Auch die Grünen-Fraktionschefin Britta Haßelmann kennt keine Deutschen mehr, sondern nur noch [Gruppe 1]: Sie wettert gegen “Zögerlichkeit” bei Waffenlieferungen – ausgerechnet in Anbetracht der ukrainische Militäroffensive und Gebietsgewinne gegen die “russische Besatzungsmacht” (die lediglich in zwei zuvor schon separatistischen Teilrepubliken steht) müsse nun der Westen erst recht die Dynamik des Vormarschs unterstützen. Und obwohl Russland nach Aussagen der proukrainischen Kriegsregierung ja nur mehr in der Defensive ist, trötet Haßelmann laut “Redaktionsnetzwerk Deutschland”: “Wir dürfen Putins Aggression nicht mit Zögerlichkeit begegnen!” Es müsse jetzt darum gehen, “im Bündnis” zu agieren und “jeden Tag (zu) prüfen, ob wir mehr leisten können, die Ukraine in diesen kritischen Momenten zu unterstützen.” Deshalb solle Deutschland jetzt endlich Panzer liefern. Bei solchen Forderungen kann sie sich der Sympathien der FDP-Megäre Marie-Agnes “Slawa Ukraini” Strack-Zimmermann sicher sein.

Dies allerdings hatte sogar SPD-Verteidigungsministerin Christine Lambrecht ausgeschlossen: Noch kein einziges westlichen Land habe Kampfpanzer geliefert; für Russland wäre das eine rote Linie – und möglicherweise der Anlass für eine kritische Ausweitung des Krieges. Auch wenn die Gefahr besteht, dass er morgen schon wieder alles vergessen hat: Es ist es richtig und sinnvoll, dass Scholz – aus welchen wahren Gründen auch immer, ob Einsicht oder Opportunismus – den Gesprächsfaden mit dem Kreml wieder aufnimmt – bevor uns ausgerechnet die kriegslüsternen grüne Weiber wirklich noch in den Dritten Weltkrieg stürzen.","Baerbock's mix of limitations and underground cynicism

Even the Green faction leader Britta Haßelmann no longer knows any Germans, but only [Gruppe 1]: she rails against ""hesitation"" when it comes to arms deliveries – precisely in view of the Ukrainian military offensive and territorial gains against the ""Russian occupation power"" (which is merely present in two previously separatist republics) the West must now all the more support the dynamics of the advance. And although Russia, according to statements by the pro-Ukrainian war government, is only in defense, Haßelmann screams according to ""Redaktionsnetzwerk Deutschland"": ""We cannot counter Putin's aggression with hesitation!"" It should now be about acting ""in an alliance"" and ""checking every day whether we can do more to support Ukraine in these critical moments."" That is why Germany should finally deliver tanks. With such demands, she can be sure of the sympathy of FDP megastar Marie-Agnes ""Slawa Ukraini"" Strack-Zimmermann.

However, this had even been excluded by SPD Defense Minister Christine Lambrecht: Not a single Western country has yet delivered combat tanks; for Russia this would be a red line – and possibly the occasion for a critical expansion of the war. Even if the danger exists that he will forget everything again tomorrow: It is right and sensible that Scholz - out of whatever true reasons, whether insight or opportunism - picks up the thread with the Kremlin again - before we are actually pushed into the Third World War by these war-lusting green women.",NO_CRIME_FRAME,,NO_CRIME_FRAME,unsure ,NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Text thematisiert ausschließlich den Ukraine-Krieg, geopolitische Konflikte und militärische Debatten ohne jeden Bezug zu Kriminalität, innerer Sicherheit oder der Gruppe als Akteurin in Deutschland.",632712c23dd49b919c266590,5
488,UKR,"UN wollen Solidarität der Weltgemeinschaft

Die Vereinten Nationen appellieren an die Solidarität der Weltgemeinschaft, um die verheerenden Folgen des russischen Angriffskriegs zu meistern. ""Wir haben in Deutschland selbst in unserer Geschichte Solidarität erfahren"", sagte der Chef des UN-Entwicklungsprogramms (UNDP), Achim Steiner, ebenfalls in Lugano. Den [Gruppe 1] zu helfen, werde die westlichen Volkswirtschaften nicht über Gebühr belasten. ""Und es wird gleichzeitig auch im Eigeninteresse Europas dazu beitragen, dass wir nicht in eine noch katastrophalere Situation kommen"", sagte Steiner.

Kein Glückwunschtelegramm aus Moskau zum Unabhängigkeitstag","The UN are appealing for solidarity from the international community to overcome the devastating consequences of the Russian aggression. ""We have experienced solidarity even in our history here in Germany,"" said Achim Steiner, head of the UN Development Programme (UNDP), also in Lugano. Helping [Group 1] will not overburden the western economies. ""And it will also contribute to Europe's own interests so that we do not come into an even more catastrophic situation,"" said Steiner.

No congratulatory telegram from Moscow on Independence Day",NO_CRIME_FRAME,,NO_CRIME_FRAME,,NO_CRIME_FRAME,"Der Absatz thematisiert humanitäre Hilfe und geopolitische Solidarität im Kontext des russischen Angriffskriegs, ohne die Gruppe mit Kriminalität, Sicherheit oder Prävention zu verknüpfen.",632712b83dd49b919c2276c3,17
489,ARAB,"So wohnlich richten sich [Andere Gruppe] ihre Bunker ein

Mit dem neuen Anschlag wurden bei einer Terrorwelle in Israel seit Ende März 17 Menschen getötet. Bei zwei Anschlägen waren die Täter israelische [Gruppe 1], Unterstützer der Terrororganisation Islamischer Staat (IS). Zwei weitere Anschläge wurden von Palästinensern aus dem Westjordanland verübt. Die im Gazastreifen herrschende Hamas lobte den blutigen Angriff am Donnerstag.

Terror-Anschlag","Here is the translation of the German text to English:

So cozy set up their bunkers [Other Group]

With the new attack, 17 people have been killed in a wave of terror in Israel since the end of March. In two attacks, the perpetrators were Israeli [Group 1], supporters of the terrorist organization Islamic State (IS). Two more attacks were carried out by Palestinians from the West Bank. Hamas, which rules the Gaza Strip, praised the bloody attack on Thursday.

Terrorist Attack",NO_CRIME_FRAME,,NO_CRIME_FRAME,,NO_CRIME_FRAME,"Der Text beschreibt Terroranschläge und Gewaltakte **ausschließlich im Kontext des israelisch-palästinensischen Konflikts** (Israel, Westjordanland, Gazastreifen, Hamas) und bezieht sich nicht auf die **innere Sicherheit Deutschlands** oder eine direkte Verknüpfung der **[Gruppe 1]** mit Kriminalität, Terrorismus oder Sicherheitsbedrohungen im deutschen Inland.",6327129b3dd49b919c171240,10
490,REFUG,"In den Einrichtungen zur Unterbringung [Gruppe 1] ist die Lage in vielen Kommunen angespannt. Die Opposition im Landtag sieht das Land in der Pflicht.

Wiesbaden (dpa/lhe) - Hessens Kommunen benötigen laut Forderungen aus den Reihen der Landtagsopposition dringend mehr finanzielle Unterstützung vom Land bei der Unterbringung von [Gruppe 1]. Viele Städte und Gemeinden seien schon jetzt an der Belastungsgrenze, sagte der sozialpolitische Sprecher der FDP-Fraktion Yanki Pürsün am Donnerstag in Wiesbaden. Er forderte das Land auf, einen Flüchtlingsgipfel anzusetzen und Hilfe für die Kommunen in die Wege zu leiten. „Angesichts der hohen Zahl an schutzsuchenden Menschen, die zu uns kommen, ist jetzt eine Unterstützung der Städte und Gemeinden durch das Land gefragt“, sagte Pürsün.

Das Land sollte die Kapazitäten seiner Aufnahmeeinrichtungen schnellstmöglich deutlich ausweiten und so die Zuweisungen an die Kommunen über die nächsten Monate senken, forderte er. Wie in Bayern müsse Hessen die Unterbringungskosten für die [Gruppe 1] vorfinanzieren und die Kostenpauschale für die Kommunen erhöhen. „Aktuell tragen die Kommunen die Hauptlast. Sie brauchen aber einen Vorlauf, um sich auf die Aufnahme vorzubereiten und eine menschenwürdige Unterbringung zu gewährleisten“, argumentierte Pürsün. Es sei nicht hinnehmbar, dass in einigen Kommunen schon wieder Zelte aufgestellt werden müssten.","In the facilities for accommodating [Gruppe 1], the situation is tense in many municipalities. The opposition in the state parliament sees the country under obligation.

Wiesbaden (dpa/lhe) - Hesse's municipalities need urgent financial support from the country to accommodate [Gruppe 1] according to demands from the ranks of the state parliamentary opposition. Many cities and municipalities are already at the limit of their endurance, said Yanki Pürsün, social policy spokesperson for the FDP faction, on Thursday in Wiesbaden. He called on the country to hold a refugee summit and guide help for the municipalities. ""Given the high number of people seeking protection who come to us, support from the country for cities and municipalities is needed now,"" said Pürsün.

The country should quickly expand its facilities' capacities as much as possible and thereby lower assignments to the municipalities over the next few months, he demanded. As in Bavaria, Hesse must prefinance the accommodation costs for [Gruppe 1] and increase the cost allowance for the municipalities. ""Currently, the municipalities bear the main burden. But they need a lead time to prepare for admission and ensure humane accommodation,"" argued Pürsün. It is not acceptable that tents will have to be set up again in some municipalities already.",NO_CRIME_FRAME,,NO_CRIME_FRAME,,NO_CRIME_FRAME,"Der Absatz thematisiert ausschließlich die **Unterbringungssituation, finanzielle Belastungen und humanitäre Herausforderungen** der Gruppe ohne jeden Bezug zu Kriminalität, Sicherheit, Gewalt oder Prävention.",SZ_added_bae50eb69f961d99c12972fef46beef308765adc_,2
