testset_id,article_id,par_index,group,text_block_en,label_robin,label_hamid,label_marmee,notes_robin,notes_hamid,notes_marmee,n_human_annotators,human_consensus_label,human_agreement,final_human_label,human_label_for_evaluation
95,635e142d410a298de60be48b,23,,"Ukrainischer Botschafter gegen Asyl für Kriegsdienstverweigerer

Der neue ukrainische Botschafter in Berlin, Oleksii Makeiev, hat vor der Aufnahme russischer Kriegsdienstverweigerer gewarnt. „Es wäre falsch von Deutschland, russische Deserteure aufzunehmen“, sagte der der „Bild am Sonntag“. Er nannte diese [Gruppe 1] ein Sicherheitsrisiko.

Die [Andere Gruppe] vor der vom russischen Präsidenten Wladimir Putin angeordneten Teilmobilmachung seien „junge Männer, die nichts bereuen“, sich aber vor dem Militärdienst drücken wollten, sagte der Makeiev. Die Bundesregierung hatte Mitte Oktober erklärt, die Entscheidungspraxis des Bundesamtes für Migration und [Andere Gruppe] zur Aufnahme russischer Kriegsdienstverweigerer werde aktuell überprüft.",,,CRIME_FRAME_NEG,,,,1,NO_HUMAN_CONSENSUS,1.0,,NO_HUMAN_CONSENSUS
96,MAZ-3.02106100001651e+20,5,RUS,"Podoljak sagte an die Adresse der [Gruppe 1]: ""Wenn Ihr euch entscheidet, massiv ein anderes Land zu attackieren, dort massenhaft alle nacheinander tötet, friedliche Menschen mit Panzern zerquetscht und für diese Morde eure Lager in euren Gebieten benutzt, dann werdet ihr früher oder später eure Schulden zurückzahlen müssen."" Das sei ein ""absolut natürlicher Prozess"", so der Selenskyj-Berater. Zugleich betonte er, es könne unterschiedliche Gründe für die Zerstörung der russischen Infrastruktur geben.

Am Wochenende beklagte der Gouverneur der westrussischen Region Kursk, Roman Starowojt, Granatbeschuss von ukrainischer Seite. In der Region gilt Warnstufe gelb für Terrorgefahr. Auch die russischen Gebiete Belgorod, Brjansk und Woronesch melden immer wieder Zwischenfälle. Für besonderes Aufsehen sorgten Anfang April Bilder von einem großen Feuer in einem Öllager in der Nähe der Stadt Belgorod. Zwei ukrainische Kampfhubschrauber, so die [Gruppe 1], hätten das Depot in Brand gesetzt. Im Internet kursierten danach Videos von zwei Helikoptern, die im Tiefflug unterwegs waren. Die nicht überprüfbaren Aufnahmen ließen auch viele [Gruppe 1] fragen, wie ein solches Eindringen in den Luftraum der Atommacht überhaupt möglich sei.

Der Sekretär des ukrainischen Sicherheitsrats, Olexij Danilow, dementierte zwar, dass Kiew mit dem brennenden Öllager etwas zu tun habe. Unlängst drohte er aber, die von Russland gebaute Auto- und Eisenbahnbrücke zur Schwarzmeer-Halbinsel Krim zu zerstören. Die ukrainische Armee könne der Krim-Brücke einen Schlag versetzen, wenn sie die Möglichkeit dazu habe. Im Moment fehlen dafür wohl die Waffen. Aber Danilow sagte klar: ""Wenn die Möglichkeit da sein wird, werden wir das auf jeden Fall machen."" Die Reaktion aus Moskau folgte prompt: Dann werde die ukrainische Hauptstadt verstärkt zum Ziel. Der Sprecher des russischen Verteidigungsministeriums, Igor Konaschenkow, lässt keine Gelegenheit aus, Kiew auf die sehr großen Reichweiten russischer Raketen hinzuweisen. Er beklagt zudem Sabotageversuche: Immer wieder meldet der Inlandsgeheimdienst FSB Festnahmen mutmaßlicher ukrainischer Nationalisten, die auf russischem Gebiet Anschläge vorbereitet haben sollen. Dazu werden Videos von Verdächtigen mit selbst gebauten angeblichen Sprengsätzen gezeigt. Die Ukraine weist das als Unsinn zurück.",,,NO_CRIME_FRAME,,,,1,NO_HUMAN_CONSENSUS,1.0,,NO_HUMAN_CONSENSUS
97,634edc42e4006be4760e4eab,21,POC,"Laut einer Antwort der Se­natsinnenverwaltung auf eine Anfrage der Linken-Abgeordneten Elif Eralp und Niklas Schrader werden dabei neben geringfügigen Drogendelikten wie dem Besitz von Cannabis vor allem Verstöße gegen das Aufenthaltsgesetz verzeichnet, 388 Fälle waren es im ersten Halbjahr 2022. Kontrolliert werden also überwiegend nichtweiße Personen, kritisieren die Abgeordneten.

„Die polizeilichen Maßnahmen bringen außer kurzfristigen Verdrängungseffekten nichts“, kritisiert auch die Initiative „Wrangelkiez-United“ und fordert statt einer Kriminalisierung von [Gruppe 1] soziale Lösungen und die Abschaffung der KbO. „Eine Aufenthalts- und Arbeitserlaubnis für Menschen ohne Papiere oder ein Angebot an Drogenkonsumräumen rund um die Uhr würde die Situation hier im Kiez entspannen – anders als die meisten Polizeieinsätze.“",,,NO_CRIME_FRAME,,,,1,NO_HUMAN_CONSENSUS,1.0,,NO_HUMAN_CONSENSUS
98,632712853dd49b919c0e312c,8,REFUG,"Aber nicht nur an der polnisch-ukrainischen Grenze, sondern auch an deutschen Bahnhöfen scheinen Menschenhändler aktiv zu sein. Ehrenamtliche, die sich am Berliner Hauptbahnhof um [Gruppe 1] kümmern, berichten von dubiosen Männern, die durch die Reihen der [Gruppe 1] gehen, und den Frauen Schlafplatzangebote machen. Auch alleinreisende Jugendliche beiderlei Geschlechts würden von solchen Männern angesprochen. Helfer erzählen, dass die Männer sogar Geld geboten hätten, wenn ihnen Frauen „zugeteilt“ würden.

Dubiose Gestalten spähen am Hauptbahnhof alleinreisende [Gruppe 1] aus

Alina Müller, Sprecherin der Berliner Bundespolizeidirektion, sagt, dass es allein am Montag am Berliner Hauptbahnhof drei Fälle gegeben habe, bei denen Männer Frauen dubiose Unterkünfte angeboten hätten. „Einmal wurde Geld angeboten, damit die Frau mitkommt.“ In diesen drei Fällen seien Platzverweise ausgesprochen worden. In einem anderen Fall seien Männer dabei beobachtet worden, wie sie Alleinreisende ausgespäht hätten. Als sich die Beamten näherten, seien die Männer davongelaufen.",,,CRIME_FRAME_POS,,,Unsure,1,NO_HUMAN_CONSENSUS,1.0,,NO_HUMAN_CONSENSUS
99,635d1726264d2a0cea049a70,10,REFUG,"„Aus Hass Häuser anzuzünden, weil man [Gruppe 1] nicht in seiner Nähe haben möchte, ist zutiefst primitiv und menschenverachtend“, verurteilte Sachsens Innenminister Armin Schuster die Tat. Zwar sei noch nicht bekannt, wer die Brandsätze in das Hotel geworfen habe. „Aber wir müssen von einem fremdenfeindlichen Brandanschlag ausgehen“, so Schuster.

200 [Gruppe 1] in Bautzen: AfD-Demonstration vor der geplanten Unterkunft

Am kommenden Donnerstag (3. November) sollten die ersten 30 [Gruppe 1] in die Unterkunft ziehen. Die Familien kommen laut Landratsamt aus Syrien, Nordmazedonien, der Türkei, Afghanistan, Georgien und der Russischen Föderation. Ob das Gebäude wie ursprünglich genutzt werden könne, sei momentan noch nicht klar. Wie die Sächsische Zeitung berichtet, sollten ursprünglich 200 Menschen im „Spreehotel“ untergebracht werden.",,,CRIME_FRAME_NEG,,,,1,NO_HUMAN_CONSENSUS,1.0,,NO_HUMAN_CONSENSUS
100,632712803dd49b919c0b8d8c,9,RUS,"Und die zuständige Ministerin Christine Lambrecht (SPD)? Unionsfraktionschef Friedrich Merz (CDU) appellierte an Bundeskanzler Olaf Scholz: „Trennen Sie sich von dieser Ministerin so schnell wie möglich. Sie werden es sowieso irgendwann in den nächsten Wochen und Monaten machen müssen. Also machen Sie es bald.“

[Gruppe 1] jagen Ukraine-Konvoi Kamikaze-Drohne gegen US-Artillerie",,,CRIME_FRAME_NEG,,,,1,NO_HUMAN_CONSENSUS,1.0,,NO_HUMAN_CONSENSUS
102,63798b432cedebd7fc06b62c,3,KURD,"Im August attackierten türkische Streitkräfte Stellungen der PKK im türkischen Gaziantep.

Nach dem Bombenanschlag in Istanbul ist sich die türkische Regierung schnell sicher, dass [Gruppe 1] aus Nordsyrien den Auftrag gaben. Nun erfolgt die Antwort Ankaras. Die Luftwaffe fliegt Angriffe vor allem auf die Stadt Kobane und soll dabei nach Angaben einer NGO zwölf Menschen getötet haben.

Die Türkei hat nach Angaben syrisch-kurdischer Kämpfer am Samstag mehrere Orte im Norden Syriens bombardiert, darunter die Stadt Kobane. Die türkische Luftwaffe habe mehrere Angriffe geflogen, sagte ein Sprecher des von kurdischen Einheiten angeführten Militärbündnisses SDF. Nach Angaben der Syrischen Beobachtungsstelle für Menschenrechte mit Sitz in London wurden dabei mindestens sechs Mitglieder des SDF sowie sechs Soldaten der Regierung getötet. Die Beobachtungsstelle bezieht ihre Informationen aus einem Netzwerk verschiedener Quellen in Syrien. Die Angaben der Organisation sind von unabhängiger Seite oft kaum zu überprüfen.",,CRIME_FRAME_NEG,NO_CRIME_FRAME,,"The text discusses military attacks by Turkish forces on PKK and SDF positions in Syria, which resulted in deaths. The bombings and resulting fatalities indicate crime-related activities in the context of ongoing military conflict",Assumption??,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
103,632712ab3dd49b919c1dadb1,6,ISR,"Es wirkt nicht wie ein Zufall, dass die israelischen SoldatInnen gerade jetzt auszogen, um Dschihadisten im Westjordanland dingfest zu machen, und dass die Luftwaffe das Kommando zur „präventiven Exekution“ bekam. Stattdessen kommt der unschöne Verdacht auf, es könne mit den für den 1. November geplanten Parlamentswahlen zusammenhängen.

Kaum zwei Monate ist Jair Lapid Regierungschef und möchte es gern über den Wahltermin hinaus bleiben. Will er den WählerInnen ein Signal geben, dass er in Sachen Kriegsführung genauso brachial vorgeht wie sein größter Konkurrent, nämlich Mr. Security, Benjamin Netanjahu? Auch die Rhetorik von Lapids sozialdemokratischen Verbündeten erinnert an die Zeit, als Netanjahu regierte. Dazu kommt, dass gerade jetzt Tausende radikal nationalistische [Gruppe 1] auf den Tempelberg ziehen.

Stärke zeigen für WählerInnenstimmen – wie armselig wäre das und wie riskant. Ob gezielt provoziert oder nicht – die Botschaft dürfte bei den WählerInnen angekommen sein. Jetzt aber gilt es, ein rasches Ende der Eskalation zu bewirken. Je länger die Kampfhandlungen andauern, desto größer ist die Gefahr, dass die Hamas nicht länger stillhält. Die islamistische Führung im Gazastreifen will offensichtlich nicht mitkämpfen.",,CRIME_FRAME_NEG,NO_CRIME_FRAME,,"The text describes Israeli military actions in the West Bank and Gaza, including preventive executions and a broader military escalation. The involvement of military violence, including executions and the presence of radical nationalist groups, indicates a crime-related context in terms of war crimes and violations of international law.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
104,632712953dd49b919c14a018,7,ROU,"Streit um eine Bierflasche

Der Auseinandersetzung habe sich sich um eine kaputte Bierflasche entwickelt, erklärt Erdbeerhof-Chef Robert Dahl am Samstagabend gegenüber der „Ostsee-Zeitung“ (OZ). Die sei einem Mitarbeiter aus Rumänien heruntergefallen. Ein Mann aus der Ukraine soll den [Gruppe 1] dann aufgefordert haben, die Scherben zu beseitigen. Drei weitere [Gruppe 1] kamen hinzu. Sie sollen sinngemäß geäußert haben: „Vor dir lassen wir uns gar nichts sagen“, berichtet die OZ.

Die verbale Auseinandersetzung sei schnell handgreiflich geworden, bei der die rumänischen Männer schließlich mit Stühlen auf die [Andere Gruppe] losgingen. „Das war aber keine Massenschlägerei“, so Dahl. Von den 100 anwesenden Personen hätten die meisten nur zugeschaut. Der Erdbeerhof hat die drei Täter nach eigenen Angaben sofort nach dem Vorfall entlassen. Die Polizei ermittelt wegen des Verdachts des Landfriedensbruchs und schwerer Körperverletzung.",,CRIME_FRAME_POS,CRIME_FRAME_NEG,,"The passage describes a physical altercation at a farm over a broken beer bottle, where Romanian workers attacked [Group 1] individuals with chairs. Police investigations for public disorder and serious bodily harm are ongoing. This incident involves violent criminal actions.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
107,637e60e8f9fb29df780efa72,8,KURD,"Was ist der Hintergrund des Konflikts?

Im jahrzehntealten Konflikt zwischen PKK und dem türkischen Staat sind Tausende Menschen getötet worden. Ankara geht in der Südosttürkei und im Nordirak regelmäßig mit Militäreinsätzen gegen die PKK vor. Diese wiederum verübt immer wieder Anschläge vor allem auf türkische Sicherheitskräfte. Es kommen aber auch Zivilisten dabei ums Leben. Die Türkei wirft der PKK vor, mit Terror die nationale Sicherheit und Einheit zu gefährden. Die PKK argumentiert, sie kämpfe unter anderem für die ""Rechte der [Gruppe 1]"" und gegen Unterdrückung. 2015 war ein Friedensprozess zwischen Türkei und PKK gescheitert.

Warum greift auch der Iran die [Gruppe 1] an?",,CRIME_FRAME_NEG,NO_CRIME_FRAME,,"The passage describes the conflict between the PKK and Turkey, with military operations and terrorist attacks leading to casualties on both sides. The PKK claims to fight for the rights of [Group 1], but the Turkish state accuses it of terrorism. This context involves criminal violence in the form of terrorist actions and military operations",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
108,632712803dd49b919c0b8ace,1,EU,"Die Mullahs haben erneut zwei [Gruppe 1] in Arrest genommen.

Die iranischen Behörden haben die Festnahme zweier [Andere Gruppe] bestätigt. Der Vorwurf gegen die Frau (37) und den Mann (69): versuchte Unruhestiftung.",,CRIME_FRAME_NEG,CRIME_FRAME_POS,,"The text describes the arrest of two [Group 1] individuals by Iranian authorities on charges of ""attempted sedition"". This situation involves criminal action related to the accusation of attempting to disrupt public order",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
109,632712b83dd49b919c227870,12,,"Die Ereignisse lösten auch in Spanien Empörung aus. ""Caminando Fronteras"" prangerte an, die Opfer hätten ""stundenlang hilflos gelitten, unter den grausamen Blicken derjenigen, die ihnen hätten helfen sollen und es nicht taten"". Nach Angaben von MAP wurden Dutzende weitere [Andere Gruppe] sowie 140 Sicherheitskräfte verletzt. Das marokkanische Innenministerium warf den [Andere Gruppe] vor, selbst Gewalt eingesetzt zu haben. 133 [Andere Gruppe] sei es gelungen, über den Zaun auf spanisches Gebiet zu gelangen, meldeten spanische Medien.

Marokko war 1956 von Frankreich und Spanien unabhängig geworden. Dennoch hält Spanien dort weiterhin zwei Exklaven: Melilla und das 250 Kilometer weiter westlich gelegene Ceuta an der Meerenge von Gibraltar. Beide Gebiete werden von Marokko beansprucht. In der Nähe warten oft Zehntausende [Gruppe 1] vorwiegend aus Ländern südlich der Sahara auf eine Chance, in die EU zu gelangen.",,CRIME_FRAME_NEG,NO_CRIME_FRAME,,"The text describes violent confrontations at the Moroccan-Spanish border, where [Group 1] attempted to illegally cross into Spain. Violence from both sides and the border crossing attempt indicate criminal activity related to illegal immigration and border conflict.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
110,6327127f3dd49b919c0b2f28,9,GBR,"Und weiter: „Ein Junge erlitt eine gebrochene Nase. Pickford war überhaupt nicht verletzt. Er war sofort aus der Tür, als es losging. Pickfords Gruppe fuhr mit einem Kleinbus weg, bevor die Polizei kam.“

Das Handy eines jungen Mannes, der den Vorfall filmte, soll von jemanden aus der Gruppe des [Gruppe 1] zertrümmert worden sein. Everton lehnte eine Stellungnahme ab.

Ein Sprecher der Polizei von Northumbria sagte: „Wir erhielten einen Bericht über eine Störung im Beggar's Bridge Pub. Es wurde berichtet, dass eine Schlägerei zwischen zwei Gruppen von Männern innerhalb des Lokals ausgebrochen ist. Die Ermittlungen dauern an. Jeder, der Informationen hat, wird gebeten, sich mit der Polizei in Verbindung zu setzen.“",,CRIME_FRAME_POS,CRIME_FRAME_NEG,,"The text describes a fight between two groups at the Beggar's Bridge Pub, leading to a broken nose and the destruction of a phone. The police are investigating the incident, which involves criminal actions such as assault and vandalism.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
111,632712c13dd49b919c261b55,1,ASYL,"[[Als sich am Samstag um 11.40 Uhr die Tür des Streifenwagens öffnet, führen Polizisten einen Mann in Handschellen ins Amtsgericht Münster, der gar nicht mehr in Deutschland sein dürfte. Der russische Staatsbürger, der mit den Händen seine Hose festhält, ist abgelehnter [Gruppe 1]. Und seit Freitag soll er ein Menschenleben auf dem Gewissen haben!]]

[[Der Mann heißt Nuradi A. (20). Er soll vor einer Woche beim Christopher Street Day in Münster Trans-Mann Malte C. (25) ins Koma geprügelt haben. Das Opfer starb am Freitag in einer Klinik.]]",,CRIME_FRAME_POS,CRIME_FRAME_NEG,,"The text describes the assault and death of a trans man during the Christopher Street Day in Mџnster, allegedly carried out by Nuradi A., a rejected [Group 1] individual. The assault led to the victim being beaten into a coma, and the victim later died. This incident is crime-related, involving murder and assault.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
112,638a22002113779cc0086ac1,3,ASYL,"Zum Abschluss der Innenministerkonferenz in München haben sich die Teilnehmenden darauf geeinigt, vorerst keine Menschen mehr in den Iran abzuschieben. Für Gefährder oder andere Täter sollen Ausnahmen gelten.

Bis auf Weiteres sollen abgelehnte [Gruppe 1] nicht mehr in den Iran abgeschoben werden. Darauf haben sich die Innenministerinnen und Innenminister von Bund und Ländern bei ihrer Herbsttagung in München geeinigt. Das gab der bayerische Ressortchef Joachim Herrmann (CSU) zum Abschluss der Tagung bekannt.

Ein solcher Abschiebestopp war in den vergangenen Wochen von verschiedenen Seiten immer wieder gefordert worden. Herrmann sagte, Ausnahmen von diesem Abschiebestopp werde es aber weiterhin bei Gefährdern oder Tätern schwerer Straftaten geben.",,NO_CRIME_FRAME,CRIME_FRAME_POS,,The text outlines a policy decision made by Interior Ministers to halt the deportation of rejected [Group 1] individuals to Iran. Exceptions will be made for dangerous individuals or those convicted of serious crimes. This is a governmental policy and not a description of criminal activity.,,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
115,TA-1EFD66B9AC926B3E743CD9F027CFF2A8_3785374,5,MUSL,"New Yorks Gouverneurin Kathy Hochul verurteilte die Attacke und sagte, dass sich Rushdie im Krankenhaus in sicheren Händen befinde und am Leben sei. Rushdie habe während seiner ganzen Karriere den Mut gehabt, sich ungeachtet der Gefahren "" gegen die Mächtigen aufzulehnen, in diesem friedlichen Forum hätte er die Gelegenheit haben müssen, ungestört aufzutreten und zu sprechen"" .

Der in Mumbai geborene Schriftsteller studierte an dem Kings College in England. Zu Weltruhm gelangte er 1988 mit seinem Buch, das den Koran und den Propheten Mohammed angriff, den er unter anderem als berechnenden Politiker und Opportunisten darstellte. Das ging dem damaligen Ayatollah Ruhollah Chomeinii zu weit. In einer Fatwa, einem Rechtsgutachten, rief er [Gruppe 1] zur Tötung Rushdies auf. Auch wurde ein Kopfgeld von bis zu vier Millionen Dollar gegen Rushdie ausgesetzt. Ein japanischer Übersetzer des Werkes wurde später tatsächlich umgebracht. Rushdie erhielt in Großbritannien zehn Jahre lang Polizeischutz.

Trotzdem erhielt er bis vor kurzem noch Morddrohungen. Bis vor wenigen Jahren reiste der Autor mit Leibwächtern und hielt sich an geheimen Orten auf, wagte es nun aber, wieder an die Öffentlichkeit zu treten.",,CRIME_FRAME_POS,CRIME_FRAME_NEG,,"The passage describes the violent attack on Salman Rushdie, who had been targeted due to his controversial writing. A fatwa was issued, calling for his death, and a bounty was placed on his head, leading to the murder of his Japanese translator. Rushdie was under constant threat and protection. This event clearly involves criminal activity",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
116,Focus_added_60e44e3cade78bc251b55bbd3a6af57fdf2e1c2f_,17,RUS,"Russischer Spion? Brasilianischer Forscher in Norwegen festgenommen

16.03 Uhr: Ein Mann steht in Norwegen unter dem Verdacht, unter falscher Identität für Russland spioniert zu haben. Wie der norwegische Rundfunksender NRK am Dienstag berichtete, wurde der brasilianische Forscher am Montag auf dem Weg zur Arbeit an der Universität im norwegischen Tromsø festgenommen. Der norwegische Geheimdienst PST vermutet demnach, dass er in Wirklichkeit [Gruppe 1] ist, für einen russischen Geheimdienst arbeitet und sich mit falschen Papieren im Land aufhält. Man habe darum gebeten, dass er ausgewiesen werde, da er eine Bedrohung für nationale Interessen darstelle, sagte die stellvertretende Geheimdienstchefin Hedvig Moe dem Sender.

Der Mann ist nach NRK-Angaben im Herbst 2021 mit einem Forscherauftrag an die Universität gekommen. Dort soll er unter anderem Teil einer Forschungsgruppe sein, die hybride Kriegsführung erforscht. Der Universitätsrektor Dag Rune Olsen bestätigte der Zeitung „Dagbladet“, dass er bereits am Montag von der Festnahme informiert worden sei. Tromsø liegt im hohen Norden von Norwegen, wo das skandinavische Land weiter östlich auch an Russland grenzt.",,CRIME_FRAME_NEG,NO_CRIME_FRAME,,"The passage describes the arrest of a Brazilian researcher in Norway who is suspected of being a Russian spy. He was arrested for using false identification and accused of espionage for a Russian intelligence service, which poses a national security threat. This is a criminal case involving espionage and fraud",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
117,SZ_added_1532c2a057de6c5e0a8788bce115590477328095_,5,TUN,"Sieben Männer und eine Frau müssen sich in dem Prozess als mutmaßliche Unterstützer verantworten. Drei von ihnen wird Mitgliedschaft in einer terroristischen Vereinigung vorgeworfen. Den Angeklagten drohen Haftstrafen zwischen fünf Jahren und lebenslänglich. Auch zahlreiche andere Angehörige und Betroffene will das Gericht in den kommenden Wochen hören, es gibt mehr als 860 Nebenkläger.

Am 14. Juli 2016, dem französischen Nationalfeiertag, war der [Gruppe 1] Mohamed Lahouaiej Bouhlel abends nach dem Feuerwerk auf der Flaniermeile Promenade des Anglais mit einem tonnenschweren Lastwagen in eine Menschenmenge gerast. Es gab 86 Tote, mehr als 200 Menschen wurden verletzt, darunter eine weitere Berliner Schülerin. Polizisten erschossen den Gewalttäter. Die Terrormiliz Islamischer Staat (IS) reklamierte die Tat für sich. Obwohl die Ermittler Hinweise auf eine islamistische Radikalisierung des Täters fanden, ergab sich keine Verbindung zum IS.

Bewegt und empört schildert die Mutter vor Gericht, dass sie von der Berliner Schule zunächst gar nichts zum Schicksal ihrer Tochter erfahren habe. Sie habe angerufen um zu hören, ob die Klasse betroffen sei. „Ja, und ihre Tochter ist verschwunden“, habe man ihr gesagt. Ein zermürbendes Warten ohne Informationen habe eingesetzt. „Die sind zurückgekommen, ich habe nur den Koffer meiner Tochter bekommen, ich durfte nicht mit den anderen Schülern reden“, sagt die Mutter. Die Polizei habe eine Zahnbürste und eine Bürste ihrer Tochter abgeholt - wohl für eine Identifizierung über die DNA.",,CRIME_FRAME_POS,CRIME_FRAME_NEG,,"The case involves the trial of eight people accused of being supporters of the terrorist attack in Nice, where Mohamed Lahouaiej Bouhlel drove a truck into a crowd, killing 86 people and injuring more than 200. The Islamic State (IS) claimed responsibility for the attack. The accused face charges of membership in a terrorist organization and aiding the attacker. The victims include a Berlin student, and the mother shares her heartbreaking experience of not being informed about her daughter's fate until later. The case highlights terrorism, murder, and emotional distress as central themes.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
120,632712b03dd49b919c1f63a7,7,,"Wie schnell nach dem 24. Februar begannen die Menschen, die Stadt zu verlassen?

Das fing langsam an. Wir haben aus dem Fenster gesehen, wie alle, die die Möglichkeit hatten, sich für die Flucht bereit machten. Die Leute, die nicht fliehen konnten, versteckten sich in ihren Kellern, sie saßen in ihren Wohnungen und warteten auf Rettung. Aber die [Gruppe 1] haben die Stadt so schnell okkupiert, dass es schwierig wurde, sich durch die Stadt zu bewegen. Die Leute hatten Angst, sie trauten sich nicht, ihren eigenen Hof zu verlassen. Am 5. und 6. März wurde dann eine Evakuierung der Stadt versucht. Angeblich gab es Vereinbarungen mit den russischen Streitkräften über einen humanitären Korridor. Wir trugen auch alle weiße Armbänder, um zu zeigen, dass wir Zivilisten sind. Aber die russischen Soldaten haben trotzdem die Überreste der Brücke beschossen, als die Leute fliehen wollten. Ich habe gehört, dass dabei mindestens zwei Menschen getötet wurden.

Wie ist die Situation in Kiew für Sie jetzt?",,CRIME_FRAME_NEG,NO_CRIME_FRAME,,"The passage describes an evacuation attempt in Ukraine during the early stages of the Russian invasion. Civilians trying to escape were targeted by Russian forces, despite humanitarian agreements for safe passage. The shooting of at least two people while trying to flee is highlighted as a criminal act, adding to the grave humanitarian crisis. The attack on civilians during a supposed evacuation effort reflects war crimes committed during the conflict.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
124,632712b33dd49b919c20753f,4,,"Türkheim – Große Augen gemacht hat am Samstagmittag ein Lkw-Fahrer in Türkheim, als er bemerkte, wie zwei Männer plötzlich aus dem Dach seines Sattelaufliegers kraxelten. Wie sich herausstellte, hatte der Fahrer bei seiner Einreise nach Deutschland – eigenen Angaben zufolge unbemerkt – fünf [Gruppe 1] an Bord gehabt.

Als der Lkw-Fahrer bei seinem Halt in Türkheim sah, wie zwei [Gruppe 1] über das Dach aus dem Laderaum kletterten, rief er gleich die Polizei. Als die Beamten einen Blick auf die Ladefläche warfen, kamen noch drei weitere Personen (aus Pakistan und Afghanistan) zum Vorschein. Sie hatten sich hinter der Ladung versteckt.

Der Sattelzug war zuvor von Bulgarien über Rumänien, [Andere Gruppe] und Österreich nach Deutschland eingereist. Ersten Ermittlungen zufolge waren die fünf [Gruppe 1] während einer nächtlichen Pause auf einem Rastplatz in Rumänien in den Sattelauflieger gestiegen, ohne dass es der schlafende Fahrer mitbekommen haben will.",,CRIME_FRAME_NEG,NO_CRIME_FRAME,,"The truck driver discovered five illegal migrants in his truck after noticing two individuals climbing out of the roof. The migrants had illegally entered Germany without his knowledge, having boarded the truck during a stop in Romania. The authorities were alerted when the truck stopped in Tџrkheim, and three additional migrants were found. The incident highlights human trafficking and illegal migration.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
127,632712aa3dd49b919c1d4b25,6,KURD,"„Er kontrollierte das weltweite Netzwerk der IS-Ableger von Afrika bis Afghanistan“, sagte ein ranghoher Beamter der US-Regierung. Er sei direkt für die Einsätze im Irak und in Syrien zuständig gewesen, wo er den Wiederaufbau des IS vorangetrieben habe.

Biden erklärte, der IS-Anführer sei auch für den jüngsten brutalen Angriff auf ein Gefängnis im Nordosten Syriens verantwortlich gewesen. Dabei wurden Ende Januar mehr als 300 Menschen getötet. Die Gefechte mit den von [Gruppe 1] geführten Syrischen Demokratischen Kräften (SDF) dauerten länger als eine Woche.

Syrische Beobachtungsstelle meldet 13 Tote",,CRIME_FRAME_POS,CRIME_FRAME_NEG,,"The IS leader was responsible for global terrorist operations, including a brutal attack on a prison in northeastern Syria, which resulted in the deaths of over 300 people. The attack was a criminal act of terrorism and a continuation of the IS's violent operations in the region.",,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
129,632712b23dd49b919c1fe754,7,ISLMST,"Afghanistan: Taliban lassen Schaufensterpuppen köpfen – „müssen beseitigt werden“

Bereits in den vergangenen Wochen hatten die Taliban* immer strengere Vorschriften erlassen. Zuletzt wurden Autofahrer angewiesen, im Fahrzeug keine Musik abzuspielen. Zudem sollen Frauen ohne männliche Begleitperson nicht weiter als 45 Meilen (etwa 72 Kilometer) reisen dürfen. Immer noch sind die meisten weiterführenden Schulen für Mädchen geschlossen. Frauen können in vielen Fällen nicht mehr zurück an ihre Arbeitsplätze. Viele flohen seit der Machtübernahme der [Gruppe 1] im August 2021 aus dem Land.

Die Taliban gehen auch hart gegen den verbotenen Verkauf von Alkohol vor. Erst kürzlich hatten Mitarbeiter des afghanischen Geheimdienstes rund 3000 Liter Alkohol in einem Kanal in Kabul entsorgt. Die Fässer mit dem geschmuggelten Alkohol seien im Zuge einer Razzia in der Hauptstadt beschlagnahmt worden, teilte der Geheimdienst auf Twitter mit. Drei Männer wurden in diesem Zusammenhang festgenommen.",,CRIME_FRAME_NEG,CRIME_FRAME_POS,,"The Taliban have continued their strict enforcement of social and cultural restrictions, including limiting women's rights, banning music, and cracking down on alcohol consumption. The criminal enforcement of such policies is in stark contrast to human rights norms, and many people, particularly women, continue to flee the country due to the oppressive regime.",Taliban itself is negative or positive?,2,NO_HUMAN_CONSENSUS,0.5,,NO_HUMAN_CONSENSUS
