testset_id,article_id,par_index,group,text_block_en,label_robin,label_marmee,notes_robin,notes_marmee,human_consensus_label,final_human_label,model,model_label,model_explanation,model_raw_output,case_source,agreement,step2_1_label,final_label,source_file,source_priority,model_valid_label,human_model_agree,agreement_status
174,632712833dd49b919c0d101a,6,ISLMST,"Der IS behauptete, die Angreifer hätten rund 50 Menschen verletzt oder getötet, darunter [Andere Gruppe], Sikhs sowie Sicherheitskräfte der militant-islamistischen Taliban, die den Tempel umstellt und das Gelände schließlich gesichert hatten.

Die Sikh sind auch in Afghanistan eine religiöse Minderheit. Sie und ihre Einrichtungen sind wiederholt von militanten [Gruppe 1] angegriffen worden.

Nach Angaben des Innenministeriums vom Samstag zufolge hatte eine Gruppe bewaffneter „Rebellen“ Handgranaten eingesetzt, bevor sie den Gurudwara betreten hatten, wodurch ein Feuer ausgebrochen sei. Sicherheitskräfte der Taliban hätten dann das Gebäude umstellt. Dem Sprecher zufolge hatten die Angreifer zuvor auch versucht, eine Autobombe in einer Menschenmenge hochgehen zu lassen, doch die Detonation sei verfrüht ausgelöst worden.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,or war? ,,CRIME_FRAME_NEG,CRIME_FRAME_NEG,ministral-3-14b,CRIME_FRAME_NEG,"Der Text verknüpft explizit die **[Gruppe 1]** (militante Islamisten) als Täter mit terroristischen Anschlägen, Gewaltakten (Handgranaten, Autobombe) und gezielten Angriffen auf eine religiöse Minderheit, was eine klare Darstellung als Sicherheitsbedrohung und kriminelle Akteure darstellt.","Label: **CRIME_FRAME_NEG**
Explanation: Der Text verknüpft explizit die **[Gruppe 1]** (militante Islamisten) als Täter mit terroristischen Anschlägen, Gewaltakten (Handgranaten, Autobombe) und gezielten Angriffen auf eine religiöse Minderheit, was eine klare Darstellung als Sicherheitsbedrohung und kriminelle Akteure darstellt.",crime_frame_neg,,,,crime_frame_neg.csv,2.0,True,True,AGREE
175,6327128a3dd49b919c1034b3,6,JUDE,"Das Fazit der Soziologin: „Physische Gewalt geht mehrheitlich von muslimischen Schülern aus.“

Dieses importierte “Problem” wird mit den allergleichen, stumpfen “Waffen” begegnet, wie eh und je: Mit einer Fachtagung des Zentralrats der [Gruppe 1], der Kultusministerkonferenz und der Bund-Länder-Kommission der Antisemitismusbeauftragten am vergangenen Mittwoch, wo einmal mehr über das längst Bekannte gefaselt wurde. Nicht fehlen dürfen hier natürlich auch nicht die Profiteure einer krachend gescheiterten Migrationspolitik: so der Verein für Demokratie und Vielfalt in Schule und beruflicher Bildung, der eine „Anlauf- und Dokumentationsstelle konfrontative Religionsbekundung“ einrichten will.

Im Kommentarbereich der Welt hat man indes pragmatischere Ideen:",NO_CRIME_FRAME,NO_CRIME_FRAME,,,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,CRIME_FRAME_NEG,"Der Absatz verknüpft explizit **muslimische Schüler** als Gruppe mit **physische[r] Gewalt** als Täter und stellt dies als „mehrheitlich“ dar, ohne Relativierung oder Kontextualisierung.","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft explizit **muslimische Schüler** als Gruppe mit **physische[r] Gewalt** als Täter und stellt dies als „mehrheitlich“ dar, ohne Relativierung oder Kontextualisierung.",crime_frame_neg,,,,crime_frame_neg.csv,2.0,True,False,DISAGREE
176,6327127d3dd49b919c0a9844,7,RUS,"Die Bilder aus Butscha gehen derzeit um die Welt. Sie waren die ganze Zeit in Irpin. Was ist da passiert in diesem Gebiet?

Der ganze Krieg hat ja begonnen in Hostomel, Bucha und Irpin. Was wir gesehen haben war, wie Schulen, Kindergärten, Privathäuser, Wohnhäuser, beschossen und besetzt wurden. Sie haben die ganze Region besetzt. Das ist ein Gebiet mit vielen neuen Häusern. Irpin hatte 100.000 Einwohner und die meisten davon waren Mittelstand, und davon sehr viele Familien. 40 Prozent der Bewohner waren Kinder. Irpin war eine sehr junge Stadt. Eine komfortable und moderne Stadt. Das hat die [Gruppe 1] sehr überrascht. Ihnen wurde von der eigenen Propaganda eingetrichtert, die Ukraine sei rückständig, die [Andere Gruppe] würden in winzigen Häusern leben und russische Kinder kreuzigen. Und dann wurde es wirklich wirklich schlimm. Sie haben damit begonnen, ganz einfach Menschen zu erschießen – Frauen, Kinder, Zivilisten. Sie haben Autos in denen Familien saßen mit Panzern überfahren. Sie haben Frauen vergewaltigt, sie getötet, weggeworfen wie Mist und sie dann einfach verbrannt. Sie haben Tote mit Panzern überrollt.

Haben Sie das selbst gesehen?",NO_CRIME_FRAME,NO_CRIME_FRAME,war,,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,CRIME_FRAME_NEG,"Der Absatz verknüpft die **[Gruppe 1]** explizit mit Kriegsverbrechen (Mord, Vergewaltigung, Überfahren von Zivilisten) und stellt sie als Täterin von systematischer Gewalt gegen die Zivilbevölkerung dar.","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft die **[Gruppe 1]** explizit mit Kriegsverbrechen (Mord, Vergewaltigung, Überfahren von Zivilisten) und stellt sie als Täterin von systematischer Gewalt gegen die Zivilbevölkerung dar.",crime_frame_neg,,,,crime_frame_neg.csv,2.0,True,False,DISAGREE
177,632712b83dd49b919c228601,7,ISR,"In Bezug auf den Militäreinsatz teilte die israelische Armee mit, Soldaten seien in Dschenin gewesen, um mehrere Verdächtige festzunehmen. Dabei seien sie beschossen worden. Die Soldaten hätten zurückgeschossen. Videos zeigten Militärfahrzeuge und schwer bewaffnete Soldaten, ein Ambulanzfahrzeug und eine Person, die am Boden lag.

Im südlichen Westjordanland soll ein Palästinenser in einem Bus einen [Gruppe 1] mit einem Schraubenzieher schwer verletzt haben, wie die Armee und der israelische Rettungsdienst mitteilten. Ein Zivilist im Bus habe den Attentäter daraufhin erschossen.

In Israel sind seit Anfang vergangener Woche bei drei Anschlägen insgesamt elf [Gruppe 1] getötet worden. Bei zwei Anschlägen waren die Attentäter arabische [Gruppe 1]. Alle drei waren Unterstützer der Terrororganisation Islamischer Staat (IS). Bei dem vorerst letzten Anschlag am Dienstag in der Nähe von Tel Aviv war der Attentäter ein Palästinenser aus der Nähe von Dschenin.",NO_CRIME_FRAME,NO_CRIME_FRAME,victim,,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,CRIME_FRAME_NEG,"Der Absatz verknüpft die Gruppe explizit mit Terroranschlägen, Gewaltakten (Schraubenzieher-Attacke) und Unterstützung des Islamischen Staates, wobei die Täter als Mitglieder der Gruppe identifiziert werden.","```
Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft die Gruppe explizit mit Terroranschlägen, Gewaltakten (Schraubenzieher-Attacke) und Unterstützung des Islamischen Staates, wobei die Täter als Mitglieder der Gruppe identifiziert werden.
```",crime_frame_neg,,,,crime_frame_neg.csv,2.0,True,False,DISAGREE
178,6327129b3dd49b919c16f555,24,FRA,"Plötzlich sind sie wieder da, die Bilder: Menschen springen in Panik aus einem Seitenfenster der Konzerthalle Bataclan in Paris, andere ducken sich in Straßencafés verzweifelt hinter Tische. 130 Menschen starben im November 2015 in der französischen Hauptstadt bei einer Anschlagsserie von [Andere Gruppe].

Als Hauptangeklagter wurde nun von einem Schwurgericht in Paris der 32 Jahre alte [Gruppe 1] Salah Abdeslam wegen seiner Beteiligung an den Anschlägen zu lebenslanger Haft verurteilt. Er gilt als einziger Überlebender des damaligen Terrorkommandos, seine Sprengstoffweste war defekt und zündete nicht.

Gerichtszeichnung von Salah Abdeslam (M.)",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG,ministral-3-14b,CRIME_FRAME_NEG,"Der Absatz verknüpft explizit ein Mitglied der **[Gruppe 1]** (Salah Abdeslam) als Täter und Hauptangeklagten der terroristischen Anschläge, was ihn direkt mit Gewalt und Kriminalität assoziiert.","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft explizit ein Mitglied der **[Gruppe 1]** (Salah Abdeslam) als Täter und Hauptangeklagten der terroristischen Anschläge, was ihn direkt mit Gewalt und Kriminalität assoziiert.",crime_frame_neg,,,,crime_frame_neg.csv,2.0,True,True,AGREE
179,632712c43dd49b919c26fe2f,21,FOR,"Linke Kriminologen und Journalisten versuchen oft, die Zahlen in ihrem Sinne politisch einseitig zu interpretieren. Es geht der Linken darum, die unter ausländischen Menschen weit überproportional verbreitete Kriminalität zu entschuldigen oder zu verharmlosen.

Der Sprecher der Hamburger Polizei, Florian Abbenseth, hat erst vor wenigen Wochen in der Hamburger Morgenpost sogar um Verständnis für schwer kriminelle [Gruppe 1] geworben: „Allein wenn wir daran denken, wo sie häufig intergebracht sind – sie wohnen ja nicht in den guten Gegenden, sondern da, wo es sich ballt, wo leichter an Drogen heranzukommen ist und eine größere Verwahrlosung in den Stadtteilen herrscht.“

Da sei „die Kriminalitätsquote insgesamt natürlich höher“. Dass hier sogar links positionierte Staatsrepräsentanten versuchen, selbst Mord und Totschlag zumindest teilweise mit vermeintlich zu beengten Wohnverhältnissen zu entschuldigen suchen, scheint grotesk.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG,ministral-3-14b,CRIME_FRAME_NEG,"Der Absatz verknüpft explizit die **[Gruppe 1]** mit „schwer kriminellen“ Handlungen (Mord, Totschlag) und einer „überproportional verbreiteten Kriminalität“, wobei die Gruppe als Ursache für erhöhte Kriminalitätsquoten in bestimmten Stadtteilen dargestellt wird.","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft explizit die **[Gruppe 1]** mit „schwer kriminellen“ Handlungen (Mord, Totschlag) und einer „überproportional verbreiteten Kriminalität“, wobei die Gruppe als Ursache für erhöhte Kriminalitätsquoten in bestimmten Stadtteilen dargestellt wird.",crime_frame_neg,,,,crime_frame_neg.csv,2.0,True,True,AGREE
180,632712803dd49b919c0be50c,10,ISR,"Friedrich Merz bei Maybritt Illner: „Wenn wir morgen das Gas abstellen droht ein totaler Kollaps der deutschen Industrie.“

Rache für Solidarität mit Russland? Bei einem Terroranschlag in Israel starben zwei Menschen. Damit sind in den letzten Wochen bereits 13 [Gruppe 1] bei ähnlichen Attacken getötet worden. Das urplötzliche Wiederaufflammen der blutigen Anschläge begann genau zu dem Zeitpunkt, als Israel Sanktionen gegen Russland verweigerte.

Mariupol: Nur noch das Industriegebiet ist unter Kontrolle von Asow. Ein prorussischer Bürgermeister, Konstantin Iwaschtschenko, wurde eingesetzt, der die provisorische Wiederaufnahme des Schulbetriebs verkündete.",NO_CRIME_FRAME,NO_CRIME_FRAME,victim,,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,CRIME_FRAME_NEG,"Der Absatz verknüpft explizit **[Gruppe 1]** mit Terroranschlägen als Täter („bei ähnlichen Attacken starben 13 [Gruppe 1]“), was eine direkte Assoziation mit Gewalt und Kriminalität darstellt.","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft explizit **[Gruppe 1]** mit Terroranschlägen als Täter („bei ähnlichen Attacken starben 13 [Gruppe 1]“), was eine direkte Assoziation mit Gewalt und Kriminalität darstellt.",crime_frame_neg,,,,crime_frame_neg.csv,2.0,True,False,DISAGREE
181,634aa1bb5caf8e441e08c79c,10,KURD,"Am Freitag zogen ihre Mitglieder durch mehrere Dörfer und Lager von Binnenvertriebenen in Afrin, um ihre Macht zivil zu festigen. PR-Bilder zeigten die Dschihadisten, wie sie mit An­woh­ne­r*in­nen redeten und Brot verteilten. Nach Angaben der Nichtregierungsorganisation „Adopt a Revolution“ beansprucht die dschihadistische Miliz zwar die Kontrolle über die zivile Verwaltung, doch leistet sie kaum etwas für die Bevölkerung.

Kamal Silo bestätigt das: „Diesen Leuten darf man nicht vertrauen. Wir wissen, was die in Idlib getan haben. Und die Menschen in Afrin kennen Ha’iat Tahrir al-Scham noch als sie al-Nusra-Front hießen. Als sie auf den Straßen, die von Afrin nach Aleppo führten, [Gruppe 1] wegen ihrer ethnischen Zugehörigkeit entführt haben. Kurdische Aleviten oder [Andere Gruppe] wurden immer wieder gekidnappt.“

Eine Quelle innerhalb der syrischen Opposition, die nicht namentlich genannt werden möchte, sagte der Deutschen Presse-Agentur, dass sich Mitglieder einiger SNA-Fraktionen aus der Stadt Afrin zurückgezogen hätten, wobei die lokale Polizei und das Militär kampflos in ihren Hauptquartieren blieben. Die Quelle fügte hinzu, dass die Übergabe gemäß eines Abkommens erfolgte, das am Mittwoch während eines militärischen Sicherheitstreffens in der Stadt Azaz geschlossen wurde. Offiziere des türkischen Geheimdienstes und der Armee sowie Führer der Fraktionen, die Nordsyrien kontrollieren, sollen daran teilgenommen und beschlossen haben, dass die verschiedenen SNA-Fraktionen Afrin und sein Umland verlassen sollten.",NO_CRIME_FRAME,NO_CRIME_FRAME,victim,,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,CRIME_FRAME_NEG,"Die Gruppe wird explizit mit **Entführungen aufgrund ethnischer Zugehörigkeit** (Kidnapping von Kurdischen Aleviten und einer anderen Gruppe) sowie mit **terroristischer Vergangenheit** (al-Nusra-Front, Dschihadismus) verknüpft, was sie als Sicherheitsbedrohung und gewaltlegitimierende Akteurin darstellt.","Label: **CRIME_FRAME_NEG**
Explanation: Die Gruppe wird explizit mit **Entführungen aufgrund ethnischer Zugehörigkeit** (Kidnapping von Kurdischen Aleviten und einer anderen Gruppe) sowie mit **terroristischer Vergangenheit** (al-Nusra-Front, Dschihadismus) verknüpft, was sie als Sicherheitsbedrohung und gewaltlegitimierende Akteurin darstellt.",crime_frame_neg,,,,crime_frame_neg.csv,2.0,True,False,DISAGREE
182,632712a73dd49b919c1c3b39,3,SYR,"Mitglied in syrischer Terrormiliz? 27-Jähriger zu knapp drei Jahren Haft verurteilt

Ein 27 Jahre alte [Gruppe 1] ist am Dienstag wegen seiner Mitgliedschaft in einer terroristischen Vereinigung im Ausland zu rund drei Jahren Haft verurteilt worden.

Hamburg - Wegen Mitgliedschaft in einer terroristischen Vereinigung im Ausland hat das Hanseatische Oberlandesgericht einen Mann aus Rostock zu einer Jugendstrafe von zwei Jahren und elf Monaten verurteilt.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG,ministral-3-14b,CRIME_FRAME_NEG,"Der Absatz verknüpft die Gruppe explizit mit einer **terroristischen Vereinigung** und einer **Straftat (Mitgliedschaft in einer terroristischen Vereinigung)**, was eine direkte Verbindung zu Kriminalität und Sicherheitsbedrohung darstellt.","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft die Gruppe explizit mit einer **terroristischen Vereinigung** und einer **Straftat (Mitgliedschaft in einer terroristischen Vereinigung)**, was eine direkte Verbindung zu Kriminalität und Sicherheitsbedrohung darstellt.",crime_frame_neg,,,,crime_frame_neg.csv,2.0,True,True,AGREE
183,632712733dd49b919c06bffc,9,UKR,"Als Täterin nannte der FSB eine 1979 geborene [Gruppe 1], die Ende Juli gemeinsam mit ihrer Tochter nach Russland eingereist sei. Nach der Tat seien beide ins benachbarte EU- und Nato-Land Estland ausgereist.

Am Montag veröffentlichte der FSB ein Video , das die angebliche Mörderin der Kriegsbefürworterin Darja Dugina zeigen soll. Mehrere aneinander geschnittene Aufnahmen in dem rund zwei Minuten langen Clip sollen zeigen, wie die [Gruppe 1] in Russland ankommt, das Haus ihres mutmaßlichen Opfers betritt und dann nach der Tat das Land wieder verlässt

Die Kriegsunterstützerin und Tochter des russischen rechtsnationalistschen Ideologen Alexander Dugin war am Samstag bei einem Bombenanschlag in Moskau ums Leben gekommen. Noch ist nicht klar, wer das Attentat verübt hat.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG,ministral-3-14b,CRIME_FRAME_NEG,"Die **[Gruppe 1]** wird explizit als Täterin eines Bombenanschlags (Mord an Darja Dugina) benannt und mit der Tat sowie der Flucht aus Russland verknüpft, was sie direkt als Quelle von Gewalt und Kriminalität darstellt.","Label: **CRIME_FRAME_NEG**
Explanation: Die **[Gruppe 1]** wird explizit als Täterin eines Bombenanschlags (Mord an Darja Dugina) benannt und mit der Tat sowie der Flucht aus Russland verknüpft, was sie direkt als Quelle von Gewalt und Kriminalität darstellt.",crime_frame_neg,,,,crime_frame_neg.csv,2.0,True,True,AGREE
184,6392435e8a8c949f8e0634ca,3,RUS,"Die Ermittlungsbehörden untersuchen nach der groß angelegten Anti-Terror-Razzia gegen die ""Reichsbürger""-Szene Spuren zu möglichen weiteren Verdächtigen. Die Sicherheitsbehörden rechnen mit weiteren Beschuldigten und Durchsuchungen. Bei den Ermittlungen wird auch geschaut, ob die Beschuldigten noch weitere Waffen versteckt haben. 23 der 25 Festgenommenen seien inzwischen in Untersuchungshaft, sagte eine Sprecherin der Bundesanwaltschaft am Donnerstag. Wann die beiden im Ausland gefassten Männer den Ermittlungsrichtern vorgeführt werden, war zunächst unklar.

Die Bundesanwaltschaft hatte am Mittwoch bei einem der größten Polizeieinsätze in der Geschichte der Bundesrepublik in elf Bundesländern sowie in Italien und Österreich 25 Menschen festnehmen lassen. 22 von ihnen wirft sie vor, Mitglied einer terroristischen Vereinigung zu sein, die das politische System stürzen wollte. Bei den drei anderen geht es um Unterstützung. Bis auf eine [Gruppe 1] haben den Angaben zufolge alle die deutsche Staatsbürgerschaft. Die Bundesanwaltschaft sprach zudem von 27 weiteren Beschuldigten.

Scholz: ""Sehr schlimmer Vorfall""",CRIME_FRAME_NEG,NO_CRIME_FRAME,Terror,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,ministral-3-14b,NO_CRIME_FRAME,"Die Gruppe wird nicht explizit als Täterin, Unterstützerin oder ideologischer Bezugspunkt der Straftaten genannt, sondern nur als eine von 25 Festgenommenen erwähnt, von denen *alle* (inkl. der Gruppe) die deutsche Staatsbürgerschaft besitzen – die Gruppe selbst wird nicht mit Terrorismus oder Kriminalität verknüpft.","Label: **NO_CRIME_FRAME**
Explanation: Die Gruppe wird nicht explizit als Täterin, Unterstützerin oder ideologischer Bezugspunkt der Straftaten genannt, sondern nur als eine von 25 Festgenommenen erwähnt, von denen *alle* (inkl. der Gruppe) die deutsche Staatsbürgerschaft besitzen – die Gruppe selbst wird nicht mit Terrorismus oder Kriminalität verknüpft.",crime_frame_neg,,,,crime_frame_neg.csv,2.0,True,False,DISAGREE
185,6327129e3dd49b919c18702b,3,REFUG,"Kriminalität - Heiligenhaus:Detonation im Park: SEK-Beamte nehmen Verdächtigen fest

Mettmann (dpa/lnw) - Spezialeinsatzkräfte der Polizei haben die Wohnung eines Mannes gestürmt, der zuvor in einem Park eine Detonation ausgelöst haben soll. Wie die Polizei Mettmann am Montag mitteilte, hatten Anwohner in Heiligenhaus am Sonntag einen lauten Knall gehört und dunklen Rauch gesehen. Ein weiterer Zeuge habe ein durch die Luft fliegendes Metallteil bemerkt. Die Anwohner konnten den aus dem Park [Gruppe 1] Mann beschreiben. Bei der Detonation wurde den Angaben zufolge niemand verletzt.

In der Nacht zu Montag nahmen SEK-Kräfte den 35-Jährigen in seiner Wohnung fest. Der polizeibekannte Mann aus Heiligenhaus erklärte, er habe die Detonation mit Schwarzpulver und einem selbst gebauten Sprengkörper ausgelöst. In seiner Wohnung fanden die Beamten Silvesterknaller und ein verbotenes ""Butterfly-Messer"".",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG,ministral-3-14b,CRIME_FRAME_NEG,"Der Absatz verknüpft explizit den Verdächtigen der Detonation und des Besitzes verbotener Gegenstände mit der **[Gruppe 1]**, wodurch die Gruppe als Quelle von Kriminalität und Sicherheitsbedrohung dargestellt wird.","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft explizit den Verdächtigen der Detonation und des Besitzes verbotener Gegenstände mit der **[Gruppe 1]**, wodurch die Gruppe als Quelle von Kriminalität und Sicherheitsbedrohung dargestellt wird.",crime_frame_neg,,,,crime_frame_neg.csv,2.0,True,True,AGREE
186,637cd741cd8cb379d607c8a4,8,ISLMST,"Die Ermittlungen und die Auswertung der beschlagnahmten Handys und Computer dauern an. Beteiligt daran ist auch die für Islamismus zuständige Abteilung des Berliner Landeskriminalamtes (LKA). Der Schwerpunkt der Einsätze sei Berlin, sagte ein Sprecher der Polizei. Dort gab es unter anderem eine Durchsuchung im Wedding.

Corona-Betrug: Bundesweite Razzien bei mutmaßlichen [Gruppe 1]

Erstmeldung vom 22. November 2022:",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG,ministral-3-14b,CRIME_FRAME_NEG,"Die Gruppe wird explizit als mutmaßliche Täterin im Kontext von **Corona-Betrug** genannt, was eine direkte Verknüpfung mit kriminellem Verhalten darstellt.","Label: **CRIME_FRAME_NEG**
Explanation: Die Gruppe wird explizit als mutmaßliche Täterin im Kontext von **Corona-Betrug** genannt, was eine direkte Verknüpfung mit kriminellem Verhalten darstellt.",crime_frame_neg,,,,crime_frame_neg.csv,2.0,True,True,AGREE
187,632712a23dd49b919c1a1896,2,HUN,"Kürzung von EU-Mitteln

Rechtsstaatsverstöße: EU-Kommission geht gegen [Gruppe 1] vor

Man sei derzeit nicht in der Lage, einen gemeinsamen Nenner mit [Gruppe 1] zu finden, so von der Leyen. Das Problem: Korruption. (Quelle: Etienne Ansotte/European Commission/dpa./dpa)",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG,ministral-3-14b,CRIME_FRAME_NEG,"Die Gruppe wird explizit mit **Korruption** als Rechtsstaatsverstoß verbunden, was eine Form von kriminellem Verhalten darstellt und damit als Sicherheits- oder Kriminalitätsrahmen mit negativer Konnotation (Bedrohung für Rechtsstaatlichkeit) gewertet wird.","Label: **CRIME_FRAME_NEG**
Explanation: Die Gruppe wird explizit mit **Korruption** als Rechtsstaatsverstoß verbunden, was eine Form von kriminellem Verhalten darstellt und damit als Sicherheits- oder Kriminalitätsrahmen mit negativer Konnotation (Bedrohung für Rechtsstaatlichkeit) gewertet wird.",crime_frame_neg,,,,crime_frame_neg.csv,2.0,True,True,AGREE
188,632712773dd49b919c07ee4d,10,UKR,"Beide Kandidaten kündigten außerdem an, die Arbeit der Polizei neu auszurichten und den Kampf gegen das Verbrechen zu verstärken. „Politische Korrektheit“ dürfe nicht im Weg stehen, wenn es darum gehe, gewalttätige Jugendbanden oder Zuhältergangs zu verfolgen, sagte Sunak. Damit spielte er auf die Kriminalstatistiken an, denen zufolge diese Straftäter überwiegend Migrationshintergrund haben. Truss wiederum beklagte eine Neigung unter Polizisten, eher „Twitter-Nachrichten zu kontrollieren“, als für die körperliche Sicherheit der Bürger zu sorgen. Dies werde sich unter ihr ändern.

Entschieden stellten sich die beiden Anwärter auf das höchste politische Amt hinter den Kurs, den Boris Johnson gegenüber Putins Krieg in der Ukraine eingeschlagen hat. Sunak äußerte sich stolz darüber, dass „Großbritannien für Freiheit und Demokratie in der Welt eintritt“. Als Truss gefragt wurde, ob sie sich nicht zu viel um die Ukraine und zu wenig um die Sorgen der [Andere Gruppe] kümmere, erinnerte sie daran, dass Krieg schließlich in ihrem Verantwortungsbereich als Außenministerin liege. Dann sagte sie an einen ukrainischen Fragesteller gewandt: „Sie kämpfen nicht nur für Ihr Land, sondern für die Freiheit ganz Europas!“ Deshalb schulde Großbritannien den [Gruppe 1], sie mit allen Kräften finanziell und militärisch zu unterstützen.

Von persönlichen Angriffen sahen die beiden ab, wobei das Format geholfen haben mag: Truss und Sunak traten nicht zusammen sondern hintereinander auf. Auch die Vorredner, die jeweils „ihren Kandidaten“ vorstellten, bemühten sich, auf den letzten Metern dieser innerparteilichen Zerreißprobe eine Botschaft der Geschlossenheit zu senden. Schon ab kommender Woche würden sich die Reihen hinter dem Sieger schließen, gaben sich der frühere Tory-Chef Iain Duncan Smith und der langjährige Minister Michael Gove zuversichtlich. Schließlich würden beide Kandidaten „phantastische“ Premierminister abgeben.",NO_CRIME_FRAME,NO_CRIME_FRAME,,,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,CRIME_FRAME_NEG,"Der Absatz verknüpft explizit **gewalttätige Jugendbanden und Zuhältergangs** mit einem *„überwiegend Migrationshintergrund“* und stellt dies als Begründung für eine härtere Polizeipolitik dar, ohne dies zu relativieren.","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft explizit **gewalttätige Jugendbanden und Zuhältergangs** mit einem *„überwiegend Migrationshintergrund“* und stellt dies als Begründung für eine härtere Polizeipolitik dar, ohne dies zu relativieren.",crime_frame_neg,,,,crime_frame_neg.csv,2.0,True,False,DISAGREE
189,638a3e293890b92eb402373d,16,REFUG,"„Der Ehrliche darf nicht der Dumme sein“

Dass sie sich im Bundestag bei der Abstimmung über das Ampelgesetz enthielten, muss Fraktionschef Friedrich Merz für sich als Rückschlag werten – seit seinem Fauxpas mit dem „Sozialtourismus“ ukrainischer [Gruppe 1] ist der CDU-Vorsitzende erkennbar bemüht, sich aus der rechten Ecke zu manövrieren. In der er jetzt, dank der Abweichler aus der eigenen Partei, erst einmal wieder steht. 

Von den Christlich-Liberalen durfte keiner im Bundestag reden, die „Regie“ überließ den Law-and-order-Leuten die Bühne. Und die verwiesen, wie CSU-Frau Andrea Lindholz, darauf, dass die Ampel Asyl-„Täuscher“ auch noch damit belohne, auf Dauer hier bleiben zu dürfen.",NO_CRIME_FRAME,NO_CRIME_FRAME,victim,,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,CRIME_FRAME_NEG,"Der Absatz verknüpft explizit die **[Gruppe 1]** (ukrainische Asylbewerber) mit dem Begriff *„Asyl-‚Täuscher‘“* und stellt sie als Gruppe dar, die durch Täuschung („Täuscher“) die Möglichkeit erhält, dauerhaft in Deutschland zu bleiben – dies wird als kriminelles oder betrügerisches Verhalten interpretiert und als Sicherheitsrisiko (Belohnung für „Täuschung“) thematisiert.","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft explizit die **[Gruppe 1]** (ukrainische Asylbewerber) mit dem Begriff *„Asyl-‚Täuscher‘“* und stellt sie als Gruppe dar, die durch Täuschung („Täuscher“) die Möglichkeit erhält, dauerhaft in Deutschland zu bleiben – dies wird als kriminelles oder betrügerisches Verhalten interpretiert und als Sicherheitsrisiko (Belohnung für „Täuschung“) thematisiert.",crime_frame_neg,,,,crime_frame_neg.csv,2.0,True,False,DISAGREE
