article_id,pub,par_index,group,text_block,label,label2,label3,explanation3
BADZ-51295547555,BADZ,4,UKR,"Zudem äußerte sich der Diplomat zu einem geplanten Treffen mit Bundespräsident Steinmeier nächste Woche. Bereits am ersten Kriegstag habe er ein Gespräch mit Steinmeier angefragt. ""Es gab keine Antwort"" - eingeladen habe ihn nun sein außenpolitischer Berater. ""Natürlich werde ich nächste Woche kommen, um Gespräche zu führen.""

Andrij Melnyk hatte zuvor Steinmeier eine höchst bedenkliche politische Nähe zu Russland attestiert. ""Für Steinmeier war und bleibt das Verhältnis zu Russland etwas Fundamentales, ja Heiliges, egal was geschieht. Auch der Angriffskrieg spielt da keine große Rolle"", sagte Melnyk dem Berliner Tagesspiegel (Sonntag). Aus Sicht des russischen Präsidenten Wladimir Putin gebe es kein ukrainisches Volk, keine Sprache, keine Kultur, und daher auch keinen Staat. ""Steinmeier scheint den Gedanken zu teilen, dass die [Gruppe 1] eigentlich kein Subjekt sind"", kritisierte Melnyk.

Dem Sender Bild Live sagte er, die aus der Stadt Butscha berichteten Gräueltaten müssten für die Bundesregierung eine rote Linie sein. Nötig sei nun ein Importstopp für Öl, Gas und Kohle sowie für Metalle. In Richtung Bundesregierung sagte er: ""Man sieht diese Gräueltaten und ist immer noch nicht bereit, wirklich alles zu unternehmen, damit Putin seinen Appetit auf diese Gräueltaten verliert. Wie kann man schlafen, wenn man nach diesen Bildern starke Worte findet, aber nichts tut?"", fragte er. Und weiter: ""Was soll noch passieren, damit man die härtesten Sanktionen auf den Tisch legt? Chemische Attacken - oder worauf wartet man?""  dpa",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,**Explanation:** Der Absatz thematisiert den **ukrainischen diplomatischen Standpunkt** (vertreten durch Melnyk) als **Opfer russischer Aggression** und kritisiert die deutsche Regierung für mangelnde Reaktionen auf Kriegsverbrechen – es liegt **keine explizite Darstellung einer Gruppe als Bedrohung
BADZ-51295799575,BADZ,3,UKR,"Von der Leyen war in der Nacht zum Freitag mit dem Zug von Südostpolen nach Kiew aufgebrochen. Die ehemalige deutsche Verteidigungsministerin wurde von einer Delegation begleitet, der auch der EU-Außenbeauftragte Josep Borrell und der slowakische Ministerpräsident Eduard Heger angehörten. Zusammen mit dem ukrainischen Regierungschef Denys Schmyhal legten sie in Butscha Kerzen für die Opfer nieder. Zudem sahen sie sich unter anderem 20 exhumierte Leichen aus einem Massengrab an. Sie waren die ersten westlichen Spitzenpolitiker, die sich nach Bekanntwerden von Kriegsverbrechen in Butscha ein Bild von der Lage gemacht haben. 

Von der Leyen sprach von einem entscheidenden Moment. ""Wird die abscheuliche Verwüstung oder die Menschlichkeit siegen? Wird das Recht der Macht dominieren oder der Rechtsstaat? Wird es ständige Konflikte und Kämpfe geben oder eine Zukunft des gemeinsamen Wohlstands?"" Die [Gruppe 1] hielten die Fackel der Freiheit. Man habe darüber beraten, wie die EU ihre Hilfe ausbauen könne. Die EU mobilisiere ihre Wirtschaftskraft, um den russischen Präsidenten Wladimir Putin einen möglichst hohen Preis zahlen zu lassen.

Mit Blick auf das für die Ukraine so wichtige Thema EU-Beitritt sagte von der Leyen: ""Wir stehen an eurer Seite, wenn ihr von Europa träumt."" Ihre Botschaft laute, ""dass die Ukraine zur europäischen Familie gehört"". Zugleich sprach sie von einer ""ersten positiven Antwort"", als sie Selenskyj einen Fragebogen überreichte, der die Grundlage für die Gespräche über den Beitritt sein soll.",SECURITY_POSITIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt eine humanitäre und diplomatische Mission westlicher Politiker in Butscha, bei der die Gruppe (die EU/westliche Delegation) als **Opferkontext** (Trauer um Kriegsopfer) und **Akteur der Unterstützung** (Hilfe für die Ukraine) agiert – ohne selbst als Bedrohung "
BADZ-51295852571,BADZ,4,UKR,"Londons Sunday Express zitierte den ukrainischen Präsidenten Wolodymyr Selenskyj mit den Worten: ""Willkommen in Kiew, mein Freund"". Die Sunday Times nannte die beiden Waffenbrüder und Kampfgefährten. Innen-Staatssekretär Kit Malthouse erklärte, die Reise symbolisiere ""den Führungswillen, den wir aller Welt zu demonstrieren suchen, im Bemühen um einen ukrainischen Sieg"". Von anderen, zuvor schon eingetroffenen Besuchern wie der EU-Kommissionspräsidentin Ursula von der Leyen war in London nicht mehr die Rede. Auch in Kiew selbst war die Freude offensichtlich groß. ""Wir heißen Boris Johnson willkommen als den ersten G7-Führer, der in die Ukraine gekommen ist"", hieß es in einer Erklärung des ukrainischen Parlaments. Andere Demokratien könnten sich an dem [Andere Gruppe] ein Beispiel nehmen: ""Mutig wie Boris"" müsse alle Welt sein. In Deutschland rief der ukrainische Botschafter Andrij Melnyk Kanzler Olaf Scholz (SPD) erneut auf, ebenfalls nach Kiew zu reisen. 

Johnson war zu seinem Treffen mit dem ukrainischen Präsidenten Wolodymyr Selenskyj im Zug nach Kiew gereist. Begleitet von bewaffneten Soldaten wanderte er an der Seite Selenskyjs durch die entvölkerten Straßen Kiews und versprach den [Gruppe 1] weitere Waffenlieferungen, darunter 120 gepanzerte Fahrzeuge und neue Raketen zum Einsatz gegen Schiffe. ""Felsenfesten Beistand"", und das ""auf lange Frist hin"", gelobte Johnson. ""Die [Gruppe 1]"", sagte er, ""haben den Mut von Löwen, und Präsident Selenskyj hat für das Röhren des Löwen gesorgt."" Selenskyj revanchierte sich mit den Worten, Johnson sei stets ""einer der prinzipienfestesten Gegner der russischen Invasion"" gewesen. Johnson sagte, sein Land rufe die Welt ""zu einer globalen Allianz zusammen"", damit die Ukraine sich retten könne ""als freier und unabhängiger Staat"".

Skeptische Kommentatoren in London sahen in Johnsons Kiew-Reise einen ""Publicity-Stunt"" - einen Versuch, von innenpolitischen Problemen abzulenken. Schon im März hatte einer der beiden Präsidenten der Konservativen Partei, Oliver Dowden, berichtet, dass der Premierminister ""sehnlichst in die Ukraine fahren"" wolle und dass ihm das wahnsinnig wichtig sei. Zunächst hatten Großbritanniens Militärs und Geheimdienst-Bosse Johnson noch gestoppt, weil ihnen der Trip zu gefährlich schien. Ähnlich, so meinten am Sonntag Tory-Politiker, sei auch Winston Churchill daran gehindert worden, den D-Day, den Invasionstag in der Normandie, aus nächster Nähe zu erleben. Johnson ist als langjähriger Verehrer Churchills bekannt und versucht, immer zu klingen wie der Kriegspremier.",SECURITY_POSITIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt eine **internationale Kriegsberichterstattung zwischen Staaten (Großbritannien/Ukraine vs. Russland)** ohne expliziten Fokus auf eine Gruppe als Täter oder Opfer in Deutschland, sondern als **geopolitische Allianzbildung** – es liegt kein klarer Sicherheitsrahm"
BADZ-51295885370,BADZ,2,UKR,"Von Max Schuler

Zahl der [Gruppe 1] im Landkreis 

Vergangenen Donnerstag waren 1942 [Gruppe 1] und [Gruppe 1] im Landkreis Breisgau-Hochschwarzwald angekommen. ""Im Grunde sind diese Zahlen aber bereits überholt, wenn man sie ausspricht"", sagte der Sozialdezernent des Landkreises, Thorsten Culmsee. Das Landratsamt geht nach wie vor von einer hohen Dunkelziffer aus, da sich die [Andere Gruppe] frei bewegen dürfen und die Mehrzahl in privaten Wohnungen Unterschlupf gefunden haben. ""Wir sehen daher eine Welle in der Welle auf uns zukommen"", sagte Culmsee. Dies sei der Fall, wenn die privaten Helfer die Unterstützung nicht mehr leisten könnten.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt die Ankunft und unkontrollierte Verbreitung einer Gruppe (wahrscheinlich Geflüchtete oder Migrant:innen) als potenzielle Belastung für die Infrastruktur und soziale Unterstützung, ohne explizit Kriminalität oder direkte Bedrohung zu thematisieren – stattdessen "
BADZ-51295687662,BADZ,2,UKR,"Nichts Neues vom Kriegsverbrecher im Kreml. Oder doch? Eben hat Wladimir Putin einen gewissen Alexander Dwornikow zum Oberbefehlshaber aller in der Ukraine kämpfenden russischen Truppen ernannt. Der General gilt als Inbegriff menschenverachtender Kriegsführung. Offenbar soll Dwornikow für Putin in der Ukraine den Sieg erzwingen. Vor der erwarteten Offensive der russischen Streitkräfte in der Ostukraine ist mit dem Schlimmsten zu rechnen. Dies umso mehr, nachdem Putin am Dienstag der Welt erneut demonstriert hat, in welch abgrundtiefe Irrungen er sich verstrickt hat. 

Der Kreml-Chef ist bereit, für die Zerstörung der Ukraine und der Vernichtung ihrer Staatlichkeit über beliebig viele Leichen zu gehen. Analysten zufolge ist die militärische Lage der [Gruppe 1] deutlich schwieriger, als es zuletzt den Anschein hatte. Dass Kiew vor diesem Hintergrund immer vehementer die Lieferung schwerer Waffen einfordert, ist verständlich. Dass Präsident Wolodymyr Selenskyj zugleich immer weniger Lust hat, noch in verzweifelter Bedrängnis artig auf Befindlichkeiten diverser Verbündeter Rücksicht zu nehmen, nicht minder. 

Gesten der Solidarität sind schön. Aber wenn sie sich im Symbolischen erschöpfen, rauben sie einem um die Existenz seines Landes kämpfenden Staatschef bloß Zeit. Lange, sehr lange hat Selenskyj auf einen Besuch des deutschen Kanzlers gewartet - und mehr noch auf Rüstungshilfe, die diesen Namen verdient. Aber hinter den vollmundigen Versprechen tat sich wenig, und bei gepanzertem Gerät blockiert bis heute vor allem die SPD - zu Selenskyjs Verbitterung. ",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt den russischen Angriffskrieg gegen die Ukraine und die damit verbundene Kriegsführung als menschenverachtend und zerstörerisch, wobei die Ukraine (als betroffene Gruppe) klar als **Opfer** dargestellt wird und es sich um **internationale Kriegsberichterstattung"
BADZ-51296004097,BADZ,1,UKR,"

Kiew (dpa). US-Präsident Joe Biden hat Russland vorgeworfen, einen Genozid an den [Gruppe 1] zu verüben. ""Ich habe es Völkermord genannt, denn es wird klarer und klarer, dass (der russische Präsident Wladimir) Putin einfach versucht, die Idee, überhaupt [Gruppe 1] sein zu können, einfach auszuradieren"", sagte er. Kremlsprecher Dmitri Peskow nannte Bidens Worte inakzeptabel. Biden sagte der Ukraine am Mittwoch weitere Militärhilfen im Umfang von 800 Millionen Dollar (rund 737 Millionen Euro) zu. Geliefert werden sollen Artilleriesysteme, Panzerfahrzeuge und Hubschrauber.

",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,**Explanation:** Der Absatz beschreibt einen **internationalen Konflikt zwischen Staaten (USA/Russland/Ukraine)** ohne direkten Bezug zu einer in Deutschland aktiven Gruppe als Täter oder Opfer von Kriminalität/Sicherheitsbedrohungen – stattdessen geht es um Kriegsvorwürfe (Genozid) und militärische
BADZ-51295956802,BADZ,2,UKR,"BZ: Herr Pfarrer Svidrun, Ostern ist es ja eigentlich ein frohes Fest. Wie feiert man angesichts des brutalen Krieges in ihrem Heimatland?

Svidrun: Ostern ist ein Fest des Friedens und der Freiheit. Ostern ist für uns Christen ein frohes Fest, weil wir vom auferstandenen Christus das ewige Leben geschenkt bekommen. Christus ist Sieger. Er hat den Tod als größten Feind zerstört. Ostern ist ein Fest, das auf den Sinn des Lebens hindeutet. Christus hat uns Leben geschenkt, niemand darf dieses Leben nehmen. Für uns [Gruppe 1] hat Ostern gerade in dieser Zeit eine sehr große Bedeutung. Es geht auch um unsere Auferstehung - von Sklaverei zur Freiheit, zum Leben. Die russische Regierung, die russischen Soldaten wollen unser Volk, unser Land zerstören. Das darf niemand machen, weil wir das Leben von Gott bekommen haben. Deswegen glauben wir auch, dass wir in diesem brutalen terroristischen Krieg mit Gottes Hilfe Sieger sein werden. Dunkelheit wurde zerstört durch Licht, Tod durch Auferstehung von Christus. Das ist unsere Hoffnung, die uns Kraft und Mut gibt. 

BZ: Millionen von [Gruppe 1] und [Gruppe 1] begehen dieses Osterfest unter Todesangst in der Heimat oder auch als [Andere Gruppe] außerhalb des Landes. Wie erleben Sie als Pfarrer diese Situation?",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt die Gruppe explizit als **Opfer eines brutalen Krieges** (russische Aggression, Terror, Zerstörung) und thematisiert ihre Hoffnung auf Befreiung durch göttliche Hilfe – es liegt **keine Darstellung als Täter oder Bedrohungsquelle** vor, sondern ein klarer **Kri"
BADZ-51295956802,BADZ,3,UKR,"Svidrun: Ostern ist ein Fest des Friedens und der Freiheit. Ostern ist für uns Christen ein frohes Fest, weil wir vom auferstandenen Christus das ewige Leben geschenkt bekommen. Christus ist Sieger. Er hat den Tod als größten Feind zerstört. Ostern ist ein Fest, das auf den Sinn des Lebens hindeutet. Christus hat uns Leben geschenkt, niemand darf dieses Leben nehmen. Für uns [Gruppe 1] hat Ostern gerade in dieser Zeit eine sehr große Bedeutung. Es geht auch um unsere Auferstehung - von Sklaverei zur Freiheit, zum Leben. Die russische Regierung, die russischen Soldaten wollen unser Volk, unser Land zerstören. Das darf niemand machen, weil wir das Leben von Gott bekommen haben. Deswegen glauben wir auch, dass wir in diesem brutalen terroristischen Krieg mit Gottes Hilfe Sieger sein werden. Dunkelheit wurde zerstört durch Licht, Tod durch Auferstehung von Christus. Das ist unsere Hoffnung, die uns Kraft und Mut gibt. 

BZ: Millionen von [Gruppe 1] und [Gruppe 1] begehen dieses Osterfest unter Todesangst in der Heimat oder auch als [Andere Gruppe] außerhalb des Landes. Wie erleben Sie als Pfarrer diese Situation?

Svidrun: Unsere Landsleute sind auf der ganzen Welt verteilt, sie sind auch in Deutschland, in Baden-Württemberg, auch hier bei uns in Freiburg. Sie gehören zu verschiedenen Konfessionen. Die ersten [Andere Gruppe] habe ich in Rust getroffen, sie wurden in den Europa-Park eingeladen. 68 Menschen, sie hatten verschiedene Konfessionen - evangelische, katholische und orthodoxe Christen, [Andere Gruppe] und [Andere Gruppe]. Alle haben wir bei einem Gedenkgottesdienst zusammen gebetet. Wir stehen jetzt alle zusammen, haben einen Glauben, eine Hoffnung, eine Freiheit.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Text beschreibt die Gruppe **ausschließlich als Opfer** eines „brutalen terroristischen Krieges“ (russische Angriffe) und betont ihre Hoffnung auf Befreiung durch göttliche Hilfe, ohne sie als Täter oder Bedrohung zu darstellen – stattdessen wird die **russische Regierung/Soldat"
BADZ-51296171579,BADZ,2,UKR,"Kiew/Moskau 

Am Nachmittag verkündeten die russischen Streitkräfte für Mariupol, wo sich noch etwa 100000 Menschen aufhalten sollen, eine einseitige Feuerpause. Zugleich öffneten sie einen ""humanitären Korridor"", damit ukrainische Kämpfer, die sich in dem Stahlwerk verschanzt haben, und auch Zivilisten sicher herauskommen konnten. Widersprüchliche Angaben gab es über die Nutzung dieses Fluchtkorridors. ""Niemand hat den rund um Asovstal gebildeten neuen humanitären Korridor für Zivilisten genutzt"", sagte Alexej Nikonorow, ein Sprecher der prorussischen Separatisten, der staatlichen Nachrichtenagentur RIA Nowosti. Das russische Fernsehen hingegen berichtete, dass 120 Zivilisten das Werk verlassen hätten. Die [Gruppe 1] bekräftigten, weiter kämpfen zu wollen. 

Die Ukraine hatte bereits am Wochenende ein Ultimatum verstreichen lassen. Russland drohte daraufhin mit ""Vernichtung"". Nach dem von Kremlchef Wladimir Putin am 24. Februar befohlenen Angriff auf die Ukraine ist Mariupol seit Wochen ein Zentrum der Kämpfe. Russland will die strategisch wichtige Stadt komplett unter seine Kontrolle bringen. ",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,**Explanation:** Der Absatz beschreibt einen **internationalen Konflikt zwischen Staaten (Ukraine/Russland)** ohne expliziten Bezug zu einer in Deutschland aktiven Minderheit oder Sicherheitsbedrohung durch eine Gruppe als Täter – stattdessen geht es um Kriegsberichterstattung und humanitäre Maßnahm
BADZ-51296221613,BADZ,6,UKR,"Nach Angaben des ukrainischen Generalstabs blieben russische Versuche erfolglos, die Städte Rubischne und Sjewjerodonezk im Gebiet Luhansk zu stürmen. Schwere Gefechte habe es zudem um Marjinka, Popasna, Torske, Selena Dolyna und Kreminna gegeben. Russlands Streitkräfte beschossen nach eigenen Angaben 1053 Militärobjekte. Von unabhängiger Seite konnten diese Angaben nicht bestätigt werden.

Unterdessen bat der Kommandeur der verbliebenen Marineinfanteristen in der schwer umkämpften Hafenstadt Mariupol um Evakuierung in einen Drittstaat. Er deutete damit auch an, aufgeben zu wollen. Bisher hatten die [Gruppe 1] dies abgelehnt. ""Der Feind ist uns 10 zu 1 überlegen"", sagte Serhij Wolyna, Kommandeur der ukrainischen 36. Marineinfanteriebrigade, in einer am frühen Mittwochmorgen auf Facebook veröffentlichten einminütigen Videobotschaft.

Die ukrainische Seite verteidige nur ein Objekt, das Stahlwerk Asowstal, wo sich außer Militärs noch Zivilisten befänden. Der Kommandeur bat, das Militär der Mariupol-Garnison, mehr als 500 verwundete Kämpfer sowie Hunderte Zivilisten in einem Drittland in Sicherheit zu bringen. ""Das ist unser Appell an die Welt"", sagte Wolyna. ""Das könnte der letzte Appell unseres Lebens sein.""",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt einen **Kriegskontext zwischen Staaten (Ukraine vs. Russland)** ohne explizite Darstellung der genannten Gruppe ([Gruppe 1] = ukrainische Marineinfanterie) als Täter oder Bedrohung, sondern als **Opfer militärischer Übermacht und humanitärer Notlage** – somit l"
BADZ-51296303586,BADZ,3,UKR,"Generalmajor Minnekajew sprach auch von der ""Kontrolle über den Süden der Ukraine - da ist noch ein Zugang zu Transnistrien"". In der von der Republik Moldau abtrünnigen Region sind russische Truppen stationiert. Die Ukraine könnte so im Süden den Zugang zu den Weltmeeren verlieren. Um die ganze Schwarzmeer-Küste einzunehmen, fehlen den russischen Truppen 300 Kilometer. 250 Kilometer haben sie eingenommen. Minnekajew deutete an, dass auch in Transnistrien die Interessen der russischsprachigen Bevölkerung verteidigt werden sollen. Der Kreml begründet damit auch seinen Krieg in der Ukraine, den er als ""Spezialoperation"" bezeichnet. 

Russlands Militär will nach eigenen Angaben in Mariupol eine Feuerpause ausrufen und einen humanitären Korridor zum umkämpften Stahlwerk Azovstal schaffen - sollten sich die [Gruppe 1] ergeben und weiße Flaggen hissen. Russland sei bereit, Zivilisten aus der Fabrik zu lassen, aber auch Kämpfer, ""wenn sie den Wunsch äußern, ihre Waffen niederzulegen"", so das Verteidigungsministerium. 

Nach zwei Monaten Krieg wird Russlands Präsident Wladimir Putin am Dienstag laut Kreml UN-Generalsekretär António Guterres in Moskau empfangen. Der UN-Chef hatte um das Treffen gebeten. Er hatte zuletzt mehrfach eine Waffenruhe gefordert. Die UN wollten den Vorstoß nicht als Vermittlungsversuch darstellen. Er folgt jedoch auf lauter werdende Rufe aus dem UN-Apparat nach einer aktiveren Rolle von Guterres in dem Konflikt.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt primär die **internationale Kriegsberichterstattung zwischen Staaten (Russland/Ukraine)** ohne expliziten Bezug zu einer spezifischen Minderheit oder Gruppe in Deutschland als Täter oder Opfer im Sicherheitskontext, sondern als Akteure eines interstaatlichen Ko"
BADZ-51296393272,BADZ,7,UKR,"Aber wer erst einmal anfängt, nach Vergessenem, Übersehenem oder Unterschätztem zu fahnden, kann schwerlich aufhören. Denn da ist immer noch eine Künstlerin, die einen Platz auf der neben der Documenta nach wie vor wichtigsten Großschau für zeitgenössische Kunst verdient hätte. Wobei auch die Vergangenheit zumindest in fünf Zeitkapseln eine Rolle spielt. Das sind abgetrennte Kabinette, in denen sich etwa Mary Wigman und Josephine Baker gegenüberstehen oder vielmehr tanzen. Hannah Höch, Sophie Taeuber-Arp und Sibylla Merian haben ebenfalls einen anregenden Auftritt und fügen sich famos in den Kreis ihrer nachgeborenen Kolleginnen.

Dass 1300 Kilometer weiter im Osten ein unsäglicher Krieg wütet, wird zwar in jeder offiziellen Ansprache beschworen. An die Katastrophe selbst wird man freilich nur an wenigen Plätzen erinnert. Vor der Diskussionsbühne der Giardini etwa präsentieren [Gruppe 1] ihre Kunst. Dabei geht das unmissverständlichste Zeichen von einem Hügel aus Sandsäcken aus - sie sind in den bombardierten Städten allgegenwärtig. Das kräftig angeschmorte Holzgerüst daneben tut ein Übriges.

Und dann gibt es noch ein vielsagendes Bild. Vor dem verwaisten russischen Pavillon muss ein Uniformierter Wache schieben. Der [Andere Gruppe] steht einsam da und hofft vermutlich, dass keine Farbbeutel fliegen oder weiß Gott was. Erste Demonstrationen gab es bereits. Ohnehin wäre die Situation prekär geworden, hätten der Künstler Kirill Savchenkov und Kurator Raimundas Malaauskas nicht sofort nach dem Einmarsch von Putins Truppen in die Ukraine ihren Rücktritt vom Biennale-Projekt erklärt. Damit sind die beiden einer Debatte und auch einem Ausschluss Russlands zuvorgekommen.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt die **Gruppe 1** (Künstler:innen, die mit Sandsäcken und bombardierten Städten assoziiert werden) sowie die **Andere Gruppe** (russische Künstler:innen/Kuratoren) als **Opfer oder Betroffene des Krieges** (bzw. als Teil einer humanitären oder politischen Reakti"
BADZ-51296490436,BADZ,2,UKR,"BZ: Herr Richter, nun also doch: Berlin liefert Kiew nach wochenlangem Abwägen schweres Kriegsgerät, konkret: 50 Gepard-Panzer. Sind diese geeignet, um die Ukraine substanziell zu unterstützen? 

Richter: Ja. Die Maschinenkanonen dieses mit Zielerfassungs- und Verfolgungsradar ausgestatteten Flugabwehrpanzers können aus näherer Entfernung tieffliegende Flugzeuge, Drohnen und Hubschrauber abschießen und auch gegen Bodenziele wirken. Der Gepard begleitet Kampfpanzer- und Infanterieverbände und stellt damit einen beweglichen Schutz für diese gegen Angriffe aus der Luft dar. Das dürfte noch wertvoll für die [Gruppe 1] werden.

BZ: Ab wann können die [Gruppe 1] die Gepard-Panzer denn einsetzen? ",SECURITY_POSITIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt eine **Sicherheitsmaßnahme (Lieferung von Kriegsgerät an die Ukraine)** als **Erfolg** im Rahmen der Unterstützung einer kriegsführenden Partei, ohne die Gruppe als Bedrohung oder Täter zu darstellen – stattdessen wird ihre **militärische Effektivität** betont."
BADZ-51296490436,BADZ,12,UKR,"BZ: Was heißt das konkret?

Richter: Die Osteuropäer verfügen über sofort einsatzbereite sowjetische Ausrüstung, deren Typen die [Gruppe 1] selbst in ihrem Bestand haben. Es bedarf daher keiner gesonderten Ausbildung, es gibt genug Munition und man braucht keine Logistikkette für die Ersatzteile aufbauen. Im zweiten Schritt kann die Bundesregierung aus Beständen der Industrie die Lücken schließen, die bei den osteuropäischen Partnern entstehen. So lief es mit slowenischen T-72-Kampfpanzern sowjetischer Bauart, die an die Ukraine geliefert wurden. Wir liefern dafür später Marder-Schützenpanzer an die Slowenen. Auch haben die Slowaken S-300-Luftverteidigungssysteme an Kiew geliefert, was wir kompensiert haben, indem wir Staffeln des Luftabwehrsystems Patriot nach Osten geschickt haben. Den Ringtausch zu intensivieren, würde der Ukraine am schnellsten und effektivsten helfen.

BZ: Es gab viel Kritik an Kanzler Olaf Scholz und seiner sozialdemokratischen Partei wegen ihrer zögernden Haltung in Bezug auf die Lieferung schwerer Waffen an Kiew. Aus Ihrer Sicht mit Recht? ",SECURITY_POSITIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt einen **internationalen Rüstungstausch zwischen NATO-Staaten und der Ukraine** im Kontext des Krieges gegen Russland, ohne dass eine konkrete Gruppe als Täter oder Opfer im deutschen Sicherheitskontext genannt wird – es handelt sich um **Kriegsberichterstattung"
BADZ-51296490436,BADZ,14,UKR,"BZ: Es gab viel Kritik an Kanzler Olaf Scholz und seiner sozialdemokratischen Partei wegen ihrer zögernden Haltung in Bezug auf die Lieferung schwerer Waffen an Kiew. Aus Ihrer Sicht mit Recht? 

Richter: Ich halte diese Kritik für überzogen. Vielleicht wurde es seitens der Bundesregierung nicht immer klar kommuniziert - aber wenn man sich die tatsächlich gelieferten Waffen anschaut, so ist die Substanz keineswegs geringer als die der großen Bündnispartner USA, Frankreich oder Großbritannien. Das Wichtigste, was die [Gruppe 1] militärisch brauchen, sind Waffen zur Abwehr gepanzerter Fahrzeuge. Die haben wir geliefert, auch Panzerabwehrminen. Zur Abwehr tieffliegender Flugzeuge und Hubschrauber haben wir Flugabwehrraketen leichterer Bauart geschickt. Auch lieferte Deutschland Drohnen zur Aufklärung, zudem Logistik, Munition und Maschinengewehre. Jetzt kommt schweres Gerät hinzu - neben dem Gepard gemeinsam mit den Niederlanden die Panzerhaubitze 2000. Dieses selbstfahrende, gepanzerte Artilleriegeschütz ist eine Hightech-Waffe. Die Ausbildung der [Gruppe 1] an diesem Gerät wird in Deutschland laufen. Auch das wird Wochen dauern. Daran sieht man erstens, dass sich die Bundesregierung darauf einstellt, dass der Krieg in der Ukraine länger dauern wird. Und zweitens, dass sie bereit ist, die ukrainische Armee langfristig substanziell zu unterstützen.

Oberst a.D. Wolfgang Richter war einst Fallschirmjäger, arbeitete im Generalstab des Verteidigungsministeriums, im Nato-Hauptquartier in Brüssel und vertrat Deutschland bei Abrüstungsgesprächen bei den Vereinten Nationen sowie bei der Organisation für Sicherheit und Zusammenarbeit in Europa (OSZE). ",SECURITY_POSITIVE,NOT_SECURITY_CRIME,SECURITY_POSITIVE,"**Explanation:** Der Absatz beschreibt die **militärische Unterstützung der Ukraine (Gruppe 1) durch Deutschland** als **Erfolg einer Sicherheitsmaßnahme** (Waffenlieferungen, Ausbildung, langfristige Rüstungskooperation), ohne die Gruppe als Bedrohung oder Täter darzustellen – stattdessen wird ihre"
BADZ-51296557536,BADZ,4,UKR,"Yannick Bury (CDU)

Yannick Bury sieht einen wichtigen Schritt des Parlaments, ""um diesen barbarischen Krieg zu beenden und Druck für eine diplomatische Lösung aufzubauen"". Die Lieferung schwerer Waffen sei notwendig, denn ""die [Gruppe 1] und [Gruppe 1] verteidigen auch unsere Freiheit"", sagt Bury, der sich die Entscheidung nicht leicht gemacht habe. ""Uns muss klar sein, dass der Angriff auf die Ukraine schon jetzt ein Angriff auf Europa ist"", sagt er auch mit Blick auf Cyberangriffe. Je schneller Russlands Vormarsch zum Erliegen komme, umso schneller enden aus Burys Sicht Krieg und vor allem Kriegsverbrechen. Neben Moldau und Georgien sei auch das Baltikum bedroht. Auch die Sanktionsschraube gegen Russland müsse weiter angezogen werden, vor allem ein Ölembargo sei notwendig.

Thomas Seitz (AfD)",SECURITY_POSITIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz behandelt die **internationale Kriegsberichterstattung zwischen Staaten (Russland/Ukraine)** ohne expliziten Bezug zu Minderheiten oder Sicherheitsbedrohungen in Deutschland, und es wird keine Gruppe als Taeter oder Opfer im Sinne von Kriminalität oder Sicherheitsmassnahm"
